id,text,class
8770,Looking for a job or want to polish your skills? Attend John Bernardi Job Fair 5/13 to 5/16.http://t.co/fNB6ad6Pim @OmahaLibrary,0
8499,Ive put in 3 job applications today what are the odds I dont get hired now,1
5026,i recently got fired for sleeping on the job. i ddnt really like being a pilot that much anyway,1
5416,Im honestly just waiting for Carls Jr to fire me because I never checked this weeks schedule so I just havent gone to work oops,0
5261,I am now unemployed,1
8269,My new job wants to celebrate me getting hired and wants to celebrate my b day too!!! 😢😢,0
7339,Life is so peaceful since I quit my job!! #unemployed #peaceful #stressfree #nomoreMcD,1
5178,Here is what you do after you get laid off. http://t.co/Pyk3cEN8Rq,0
9175,S/O to everyone who is unemployed or had to call out of work today to attend Kanyes 2am show. Ya didnt see shit &amp; lost ya money. Good job.,0
5489,@markschlereth Just got laid off any tips for staying busy while looking for a new job? #QuestionMark,1
2427,Looking to hire or to be hired in #Seattle? Register for the Job Fair at #ChaseBasecamp on 11/18 during #SSW2016. https://t.co/ncbROxwFvb,0
7976,someone hire me pls I do not like the unemployed life,1
4328,RT @MsVanessa137: So he missed 3 FGs Tampa Bay is down by 9...Nick Folk you will be unemployed tomorrow.,0
3966,Whoops-I missed the 12 year anniversary of quitting my day job for the life of a hired gun which was last Saturday. Cheers!,0
8387,The 7 Biggest Lessons I Learned After Being Laid Off: http://t.co/txrIwt74io #jobseekers,1
4069,Today I got hired on the spot tomorrow I start. Here comes some monaaaay!!!,0
821,&gt;6 win streak. &gt;go up against an Ultra Silver Nash player &gt;close game &gt;he ragequits SD Im about to win&gt;we match again next,0
1837,I am planning weekends in #Venice Beach selling #art on the boardwalk. Looking for someone to hang out. help watch my stuff. Sell your own,0
5538,Have you Been Laid Off and Need a STABLE Career??? (Lancaster) http://t.co/dEPWzSk4jb,0
7765,I am currently losing brain cells due to this situation &amp; people.,0
9538,Know anyone for this job?  Big Data Architect permanent position in Milwaukee WI (BP) in Milwaukee WI https://t.co/RoNGfDy9SF #job,0
1443,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/cCLOHZIwPQ,0
3584,ok Im done being unemployed I want a job,1
7555,Looking for work?  Are you unemployed?  We are now hiring. http://t.co/uwCbHWfUuh http://t.co/ryNj95gBih,0
4295,@BethMatuga @iamsharpe When does Matugas Mission for unemployed campaign staffers open?,0
2667,Feel like my love life is finished.. Ive been avoiding commitment.. Thats why Im in this position,0
6730,Man do I see a lot of Red on the Screen got saved in $MPC but I have a ton of losing positions today,0
5522,RT @jonfisher: Hey guys. My position was eliminated today and I got laid off. If you know anyone looking for a designer / project manager…,1
6758,Ive done the new job thing 4 times in the past 7 years. And Ive twice experienced having the position I work closest with be a new hire 1/,0
7501,I am unemployed and all my friends are busy. Woo?,1
2905,Man being unemployed is the best. You get so much shit done when you dont have all that work shit getting in the way. A++ would recommend,1
9426,@bobbarker_2014 Im actually unemployed at the moment. Im sorry are you the king now sense you just got hired 4 hours ago to clean shit?,1
7947,I quit this week again.,1
939,Well got hired for a new position here in the admissions office as a fellow. Hopefully it can help transition into a full time counselor,0
1152,I wasnt fired I got laid off you wouldnt know the difference,1
6382,Soo two more guys got laid off this week Im hoping I dont. I like this job no matter how much work it is,0
9258,Here is a fun opportunity for an entry-level Motorcycle Sales Position in #CT #jobs #sales #hireapatriot http://t.co/yh480yXLon,0
4792,I been unemployed for 8 months yet have years experience  been working since 18. Yet my new provider pushes work4dole on second interview?!,1
3585,Im unemployed and I dont care Im unemployed and I dont care Im unemployed and I dont care cause Im finally out of that job!,1
9186,i just gave away my last shift ever and now Im officially 100% #unemployed,1
117,i got 107 likes on an instagram photo of a bike so i hired an agent and quit my job today #NeverGiveUp,1
1496,A really close co worker of mine lost his Father today. I want to call him but I dont know what to say.,0
116,I quit and got hired in then same day because i sold another car ya boi is on fire lmao,0
4183,I am now unemployed.,1
1672,My Assignment at my job ends today. Quit my delivery job on weekends but I got interview Monday and Footba season almost back at metlife !,1
1335,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/zAaZtHyq6E #Retail #Hiring #CareerArc,0
7656,I got laid off but I paid most of my bills from my 5 Minute Investment Plan  https://t.co/GjmJtE0btW https://t.co/RiZB4kbhdf,1
6663,So I quit my day job to focus on my music today lol my manager was like you a fool basically I laugh so fuckin hard to him I already a job,1
3607,I keep buying cute work clothes yet I dont have a job yet embarrassing #hireme #unemployed,1
2279,Looking for a job? Senior Program Manager- Renewable Energy at Epri (San Francisco CA) http://t.co/7ioP77lq #green #jobs,0
5768,started re-watching #GIRLS at 2am. as a new college graduate slash currently unemployed person this is probably not the healthiest idea.,1
4849,i dont like being unemployed anymore lol,1
7532,Can I File Bankruptcy If I Am Unemployed? http://t.co/ijTGOOfpRO #bankruptcy,1
8862,boss calls me at 1pm to discuss work next week and im still in bed...he fired me #dontworryimrehired #theinternship,1
6507,I was just offered a position at the Seven Inlets Spa and I am still waiting to hear back from Massage Envy. Not sure what to do. #Decisions,0
3738,Looking for a new #job in #Kentucky? Subscribe to #JobAlerts! http://t.co/nlyggAo5xX,0
8502,Saw a snake in my job today I quit my job today,1
2703,#Intel: #Multiple #Positions For Wounded Ill or Injured Veterans in New Mexico and Oregon in #Hillsboro #job http://t.co/rr9v5vG1fu,0
6812,does anyone know anywhere hiring that works w people schedules???,1
4172,I Am Officially Unemployed https://t.co/IKnjFc1HS7 https://t.co/1Xzd5mz31w,1
6764,Last week I was offered full time my sister just got a new job that is full time and my bf might start a new position at his #Godisgood,0
4900,Unable to work? Social Security Disability Insurance is a program that provides benefits to people who can no longer continue working a job.,0
7124,Yeah Im unemployed with a schedule lol.,1
6893,Here’s how to answer #interview questions when you’ve been fired. https://t.co/NU5EADjcow https://t.co/S6JiclIlBt— Work It Daily (WorkI…,0
274,I got paid on friday $540.00 and today i only have $18.00 LOL,0
7883,So my boss quit her job so Im outta work hows your Monday?,1
7998,RT @JaimeCallica: I always smile when @LinkedIn sends those jobs you may be interested in emails. Im like: Im a happily unemployed act…,1
8040,I am looking for an APRN or RN with CPOE experience for a direct hire position.,0
151,Today in a nutshell: hired 1 person fired 1 person altered my job description again ate 10 pieces of chocolate cried 1 time.,0
4215,My working from home office assistant is about to get fired. Lazy. http://t.co/3xHRNWNDci,0
83,My best friend got hired to her 1st job today woot woot !,0
6954,My mom fired me from helping her for being too neat ??,1
431,@mary_e_warner Who Sets Nonprofit Compensation Levels? A Question of Equity and Justice https://t.co/Rqu29BbSGK via @npquarterly,0
5131,I got fired from my job last week now I might go back to hm,1
8187,Freelance Photographer Assistant: I am currently looking for an Assistant to Freelance Photo... http://t.co/jT4HAOmBnF #film #crew #jobs,0
7313,I got fired. Writing a letter to corporate will NOT and will NEVER get my job back. Its dead.,1
2904,I worked all winter long in the freezing temps and now that is warm outside Im. Unemployed wtf,1
3248,I am trying to get myself fired up to testify against Indiana SB292 - a huge TRAP law tomorrow am. @OhDianeMarie,0
8112,Ashoka posted a job you might be interested in. General Manager Youth Venture - Washington D.C. Metro Area US v… http://t.co/rHJUftmNOL,0
3195,my swag is currently middle age dad who while searching for a new job after being laid off has finally landed that dream job hes wanted,0
3001,Recently started hosting an anime night at my apartment. Working for animes cool but nothing beats hanging out and watching with friends.,0
9463,Today I bough a yo-yo oh the life of the unemployed,1
7248,i quit my job &amp; made more money unemployed,1
3593,Sean Hannity is making 30 million a year for his job at Fox and Im unemployed ??  Seriously ??  SERIOUSLY ????,1
9395,After I got my BS in graphic design 5 years ago I was unemployed for YEARS I hope this time its different &amp; I get hired. #HopeItGetsBetter,1
5348,My boss is playing Imogen Heap and Frou Frou. YES!! My day became 10x better! And I landed an interview for a design position!,0
5048,My manager gone have to work sum out cause i love my job at champs and i damn show aint getin fired for this trash ass job,0
4958,Do these people who tweet obscene things get hired? Because I dont tweet like that and Im still unemployed. So I need to know.,1
7235,This unemployment thing is driving me crazy &amp; its only been 2 days.I quit because I thought I needed a breaktime to breathe.fuck that.,1
7305,now my only friend got fired today so i rlly have 0 work friends they are all in their 40s !!,0
8724,My brother fired me because I told him hes fat😂 Like who fires their little sister. Ill be back tomorrow lmao,1
5345,And now I will resume internet position for the next 6 hours.,0
4713,unemployed and its never felt better....why do I need to work ?,1
7827,I recently spent $90 to replace my broken phone screen but it wont happen again. In fact Ive quit my job and Ill be indoors full time!!,1
5792,i have been unemployed for so long kinda enjoying it but hate not having income,1
4861,so bye everyone I am basically canceling all my friendships because I dont believe I am worth your time whilst unemployed and depressed,1
9171,Today Ive been told being unemployed is my fault that apparently Im a disabled vet (I am not) and thus unemployable #VeteransResist,1
6292,UPDATE: Apparently I was not fired I was just asked to leave for the day so I just decided to quit with this dope letter of resignation https://t.co/K6UMuq0vJz,1
7147,I am unemployed and i experienced being discriminated against for the first time this week. #discrimination #unemployed #rotinhellHRLady,1
7133,What is crazy is that by the time I start my new gig I will have been unemployed for 2 months. That is the longest period since 2005.,1
3488,Well I got fired from my ELCA summer camp counselor position for my blog post.,1
2872,my hands dont like to be unemployed they like to work,1
5120,I just got my 3rd warning two more &amp; I get fired pretty pumped up about the amazing cool job that I love,0
5378,So last night I quit my job as an April Fools joke looked at my phone and realized it was 11:57. Anyone know any places hiring?,1
5022,I almost lost it today! I was fired up.,0
3170,@DeptVetAffairs I recently got laid off and I dont qualify for unemployment because I havent worked there long enough.,1
9439,On the Re-up today 😁 I got a nice check so Im good for another 2 months #unemployedbutpaid,1
1490,Almost lost my iPhone today to the driveway at work..... Ive owed a iPhone since iPhone 4 and never cracked a screen or broke one...,0
4837,today i sat outside drinking coffee went to a record store ate a slab of ribs and am going bowling. being unemployed rules,1
2880,Division of unemployment can kiss my ass is this 2week break over yet ?? Cause Im ready go back work !!!!,1
375,Looking for a new or back up barber? I work Monday-Saturday 9:30-10pm. I am located at 11025 Carolina… http://t.co/MUbXmEUwWd,0
6048,Some [jobless washed up angry] Dutch guyFTFY. https://t.co/VIoyMJT2Mm,1
9430,WHO IS HIRING IN BUFORD/FB/GAINSEVILLE AREA I am unemployed as all heck.,1
4712,To think I am unemployed? Who the fuck is working at @NBC that they are still producing sucky ass shows? You better not fuck up @heroes,1
2889,Im unemployed rn &amp; it sucks but I have no license rn so Im just chillen with my stepmom working out until December fuck it,1
2652,No QB no RB?  Chudzinski fired by Browns after 1 season?  Another 5 crap years of futility...,0
6076,#fox #news IRS rehired 141 former employees with issues paying their own taxes:  http://t.co/i52JSWXViR,0
407,#Job #NewJersey Entry Level/Management Customer Service Positions: NJ-Trenton What Are You Worth? Beginning a... http://t.co/YV7CA9H5ng,0
9483,First time ever I am now unemployed...,1
7708,RT @TazewellSheriff: Laid off? Searching for a new career? Give the folks at SWCC a call and see how they can help. https://t.co/jkgslkvpYp,0
5285,My mom is the busiest retired person I know and I am the busiest unemployed person I know :-) Together we are M&amp;M.,1
2629,4th best in league with depleted roster &amp; still gets fired? https://t.co/vkVtZGSclq,1
8298,I got hired at a Bangladesh sweatshop. Meet my 9-year-old boss http://t.co/kWNABTIzVk via @torontostar #OWS,0
1767,A guy just tried to get me to lower my price on a Craigslist ad because he is laid off. #America,0
5358,Job Offer withdrawal: Hello. After being terminated from my previous employer I was offered a position at a ba... http://t.co/5w8hPeQgJJ,1
5449,also I got sent home from work earlier because everyone was like fuck no get out of here but I still have to work all day tomorrow,0
1562,This week i ditched my job ended a once great but now toxic friendship and cleared a major body image hurdle. I am on a roll.,1
6385,Woulda been nice to have gotten laid off about two months earlier. Id have had time to get my teaching license before school starts.,1
4361,Interested in a #Transportation #job near #MESQUITE TX? This could be a great fit: https://t.co/spexfbi5pX #Hiring #CareerArc,0
5452,So earlier this week I made a post about laying low off social media to focus on work setting up a new venture.... http://t.co/3hW2wTb4bj,0
8379,I can verify that @snoozenstein has been working pretty much nonstop since being laid off? Its made me draw a lot more too.,0
42,Ill check this out within the coming days because Ive been terminated laid off and or locked out from my previous job. Thank you benefits,1
7563,this whole job search/being unemployed thing is not really for me any more. i would like it to over with now.,1
719,Trying to figure out the job situation. I was fired due to scheduling conflicts. (School). Which is illegal but hey,1
7152,My last week of being unemployed and @cwtvd season 6 and @cw_spn  season 10  are both now on @netflix! Where was youd the last month!,1
1973,So I recently quit my job and I gotta look for another one tomorrow. I can do it!!,1
1089,job searching is the worst. please give me money i am just trying to survive capitalism,1
9484,Last day at the URI Library today after 3 years...wow! Now Im unemployed for the first time in 7 years...at least for now. Yikes DX!,1
8039,I am searching for a recruiter for a contract position with a length of time not to exceed five months.  The positio…http://t.co/7dH545Pvst,0
6448,Just got laid off? Can’t find a job? Have you ever thought about creating one yourself? http://t.co/rdGErpjhhS,0
4178,I am in need of a new laptop and unemployed. #computers #problems.,1
3175,@RetroFlea well I was laid off 2 weeks ago searching for a job because my job laid 18 thousand + people so I think I can bitch (:,1
2457,#VinceMacmahon defending the person that HIRED the person that beat him up?! Yall stupid! #wwe,0
383,I am looking for some extra help. I am adding an auto repair technician to my workforce. Email me twonutsmessage@gmail.com,0
7363,I quit my job!Quit my job! I am done with legal seafoods and I could not be happier to be unemployed at the moment! http://t.co/9o1dG1D7kf,1
2696,#Dallas #Jobs OPEN HOUSE** Mailroom Position===FT/PT____ $965Wk: The Imaging positions are responsible for ima... https://t.co/OStoljBgBy,0
7405,Are you unemployed?: I am a student right now so there is no question of unemployment here. But I think it is quite… http://t.co/Vd6mCIkGoe,1
7685,My résumé at this moment: does not do any extracurricular activities; has been laid off from nannying jobColleges - if ur reading Im jp,1
604,me: are you hiring? employer: yesme: **submits resume**........me: *calls back a couple of days later*employer: sorry we just hired some new people ..BITCH WTF,1
5811,WAIT WHAT ? WHO QUITS THEIR JOB BEFORE THEY GET AN INTERVIEW WITH THE NEXT COMPANY?....,0
1949,I recently started working at a new job and now I have weekends off and a normal schedule and I don’t have to dread the weekend anymore,0
1262,You might work in a childrens hospital if someone is stoked on diarrhea studies.,0
7111,Hell yeah Im unemployed my baby daddy down my back.,1
5738,I went from being unemployed to having 4 jobs in two days...my body wasnt,0
4098,Got hired today at port of Miami which means I get to meet all the bad bitches on the ship 😍,0
4053,I got hired as an artist through an online service today.  First time that has happened. Let’s continue this shall we?,0
7495,Today is the first time since 2006 I am not under contract as teacher with SJSD. Weird feeling. Im technically unemployed right now! Holla!,1
5899,Im so blessed by my new job. Yall are gonna get sick of me tweeting about it all the time but sorry not sorry.,0
6391,Laid off as of this coming Friday.,1
9547,Know someone for this job?  User Experience Engineer permanent position in Austin TX(BP) in Austin TX https://t.co/NjU0bdS1iu #job,1
4320,Please check out my latest blog called Stop Ignoring The Unemployed:  http://t.co/c7fvzG8Alb  #JobSearch #Unemployment,0
553,I just got FIRED ! well not fired like that but yeah I got dismissed,1
7006,Looking to By a House in Miami? Call Fired WCBS Anchor Rob Morrison  http://t.co/nrRu4dsdl3,0
6644,I lost my job today~seems Im not cut out to be a plumbing dispatcher.....its in Gods hands now ~&lt;3~,1
5867,Anyone trying to quit smoking?-TPB https://t.co/qbuIdhL41H,0
446,So I quit Andy you love teaching!But I love you more.,1
8624,Any College Students or Unemployed Individuals Interested In Marketing or Blogging? Apply Today: https://t.co/lhAqQTPRBZ https://t.co/R5Q8lpLnJh,0
7750,i am currently on craigslist looking for a sugar daddy. i am not even kidding,0
4709,Im not unemployed Im living in post-work america,1
255,i think i just got a job??? meemployed????????,1
4169,Currently unemployed should be saving money instead I just went shopping.. I have a problem,1
3984,I found out today that a temp we hired is actually a rapper. We all huddled around the backroom and tried to find this dudes mixtape,0
6045,Obama on Wednesday gave V.P. Joe Biden a month 2 complete a job that he could have finished that afternoon. http://t.co/YlRjoOek,0
7664,I was just laid off for the week...Meaning FATE HAS DESTINED ME TO FINISH THIS NOVEL!#amwriting #amwritingscifi#CampNaNoWriMo #nanowrimo https://t.co/d8oTiGCLeU,1
6122,Can you recommend anyone for this #job in #NewYork New York? https://t.co/4RIacDvrlo #NowHiring #GetHired #Clerical #Hiring,0
2705,#Internship opportunity: 2 FT positions avail @SacCityCollege. Contact Tracy for more info https://t.co/LrkYXxTyex,0
4162,Im currently not in school unemployed and still living with my parents... #WhatIsLyf,1
9140,So my mom kinda got mad this morning cuz I got laid off my other job and she was telling me before to save money from since I got 2 jobs -_-,0
6859,Anyone else getting tired of people still complaining about Don Orsillo getting fired? Time to move on folks...,0
2449,Who really looses Hiring Illegals...?? Small Business.A man that owned a small company hired 2 Spanish speaking... https://t.co/B35pR6cMoC,0
6403,Today I experienced one of the worst days ever as about 50 of my co-workers were laid off. And I’ve only got about a week left as well.,0
2491,Should You Take the Job or Hold Out for Something Better? http://t.co/EQ96InZgCB via @simplyhired #JobSeeker http://t.co/tMLxfbeNtO,0
4985,I need a job so bad is anyone hiring??,1
7892,Omg this woman quit so now Im working by myself. Im the last to know everything at work,0
7023,Yesterday a co worker wore an Ole Piss shirt. I was throughingly disgusted,0
6420,Good thing I got laid off this week.,1
6027,Choose a job you love and youll never have to work a day in your life. Were hiring! https://t.co/6X0KNEL5uF https://t.co/ruUw9ga4sD,0
7825,I recently quit my job to produce $7146 from my phone PRESS THE LINK INSIDE BIO to do the same https://t.co/VMIZ2CuLfM,1
1994,Ever since I started working at my new job Ive been watchin reality tv less and less now. I will be watch LHHATL tho next Monday!!!,0
7951,How Can You Quit?? You Were Already Fired??? @BKROMPS,1
8080,I gotta find me a new position somewhere. Somehow cause at some point I am gonna go crazy.,0
7747,I am currently trying to talk myself into going to the gym....,0
1681,I quit my job today I gave my two weeks notice but bitch told me to get her yoshinoya. She didnt ask lol nope bye,1
6573,I got fired today yall.,1
1,Laid off and had to sell my 2 tickets to @Pink! Show so I could pay rent. Ill never take a state or city job again!,1
7246,4:15pm. I officially have stopped caring if my job cares if I quit. #unemployed,1
7688,I hope so! Got laid off unexpectedly last month! 😩🙏🏾 https://t.co/mgrVW5TSDJ,1
6013,@KanyeTheType: Kanye West the type of nigga to put himself down as a reference on a job application. Lol,0
4346,@FLiiRTG0D: When you workin on yo attitude and somebody piss you off... http://t.co/wwRORyeaQ2 &lt;&lt;Ms.Callahan bruh,0
6624,Im in a panic I lost my job yesterday! And Christmas is right around the corner.Hitting the streets early Monday morning look for a new job,1
1773,So who wants to buy a GoPro package at a reduced price!? Unfortunately I got laid off my job and need to sell a GoPro....,1
6670,Well I quit my job today.... For the 3rd time,1
8992,I made a B- in Payroll Management. Now I am doing Composition 2,0
9418,Hurray I got my friend hired at my place of employment! Now I wait 3 weeks to see him as he gets all of his cards and clearances,1
942,right so today I went to apply for a cashier position at this restaurant and it was hella fancy and I had no,0
6931,Earlier this year Stone Temple Pilots fired Scott Weiland and have hired Linkin Parks Chester Bennington. Uh ooooooook.,0
9117,I didnt get fired! I got laid off butYou wouldnt know the difference!,1
9400,All my friends are getting hired at starbucks!! Why not me??? Oh yeah cuz they only hire pretty people. Sob sob.,1
6661,so i started my car salesmen job today i feel so outta my element lol &gt;.&lt; lol,0
68,The week after being laid off from my last job my boss removed my all traces of me from the company website -- all articles I wrote are now attributed to him.The developer who left a few months ago however is still listed as a team member &amp; his articles are still present.,1
5788,Welp now that Im officially unemployed my new full time job is looking for a full time job,1
4897,Currently seeking new employment.  Anyone know of any places hiring? Willing to work asap,0
7619,Here is a good job opportunity for you we have the easiest surest and the most effective way to earn mo... http://t.co/bcBYuDP2kV cssp,0
5716,Well my job only lasted 7 days &amp; I got laid off again! I still need your Thoughts &amp; Prayers my Facebook &amp; Twitter... https://t.co/KeCe7JBcIo,1
3326,I just got fired to get rehired as a cashier lmao,0
2241,So i got shitty news today and Im unemployed once again. My life pretty much sucks right now. #sadday #fml,1
8359,I was recently quoted in the SkilledUp article Fired vs. Laid Off: What’s the Difference? http://t.co/dekcj0CA7c,1
5888,Here is a creative way to quit your job!  So have you ever done anything creative to quit your job? http://t.co/WQvYXuU84p,0
8759,Earlier this week I finally saw all three Indiana Jones movies in their entirety. Now I understand even more why Crystal Skull sucked.,0
3956,Started the day off losing my job... An hour after got hired for a better one you could say its been a great day,0
5288,I hate late hours like this I get in my feelings bc Im still unemployed,1
693,my boss has been talking about me and I have been really worried that I am going to get fired but I might be getting responsibilities #labor,0
5722,Will be laid off in a few months- do I pay down my credit card debt or put away savings?: Hi everyone! I am in... http://t.co/YYNoCLR5EH,0
7102,Ive officially started my month-long (unemployed) sabbatical! During this time Im determined to publish book #2 and learn some new tech :D,1
9312,Searching for a job? Use our HQ Connect system. You have access to view positions posted on the website by employers. http://t.co/IvwUvW1hcc,0
2107,Looking for a CAREER with the same culture as your college team? This is it: https://t.co/j2wH4SWE0R #insurance #gethired #keepcompeting https://t.co/tNGk3R3XCV,0
5302,i have like $1 i hate being unemployed,1
544,Taco Bell fired me last night now Im over here questioning my worth.,1
304,oh today i went to this gas station to apply and i asked the lady there if i could have an application and she just stared at me,1
127,So I got fired today and then rehired.. Fuck you Im fired. Im out,1
7960,Ive been late everyday this week lol I quit. Im screwed,1
8056,#Orlando friends - I am seeking a new position in social media/communications/PR. If you hear of something will you pass it my way?,0
2514,Well I was scheduled for a test for that job position but the fire alarm went off.  Been sitting outside for 30mins and the FPD is here,1
7071,I lost my ID Badge for HoCo. I lost my sunglasses. FML.,0
2962,I lost followers for announcing my new position as a software developer. Niggas is haters forreal,0
8495,Goin hard in the paint job hunting just filled out my 12th app today lol. Hmu if anyone knows of places hiring!!,1
6331,Looking for flexibility diversification &amp; return potential? http://t.co/MaipmP52 130/30 approach to equity investing may be 1 solution,0
4103,I GOT HIRED TODAY HELL YEAH http://t.co/aU08Pl890N,0
5714,I was laid off from my Factory job in December indefinitely. I am READY for Change!! #FeelTheBern #unemployment #Mad https://t.co/Dt7XOmBvI6,1
978,Interested in a #job in #Alabama 20080? This could be a great fit: https://t.co/0Fp8r3f0rw #NowHiring #GetHired #Hiring,0
469,#ResponseToILoveYou quit playing.,0
2555,Looking for a teaching or education position? @cityyear @cschools &amp; @AUSLChicago are attending the Winter Career &amp; Internship Fair,0
57,With recently being laid off I now have the opportunity to go to London for 14 months!,1
5760,Guys at my work started talking about anime. I am now unemployed and looking for a new job.,1
8896,RT @ATXLuci: #Zomato just laid off all their employees in the U.S. Anyone hiring? But seriously.,1
3311,Salty i got fired today lol Ill have a job bye tomorrow tho aint tripping,1
2734,#Job #Houston (USA-TX-Houston) SMB Sales Representative II: An mid-level sales position targeting small-to-med... http://t.co/M5KeHPGHTI,0
3199,And with that...I am officially unemployed...laid off from the Mortgage Specialists. If anyone knows of a local... http://t.co/fODGkqNqQV,1
7390,Im getting my fucking unemployment #QuitYourJobIn5Words @midnight,1
9006,I applied for a higher position @ work &amp; Im up against these talented seniors in college. I now have anxiety &amp; I want my rejection ASAP,1
9301,Looking for a new #job? Check out these open positions! https://t.co/DDiT62pcNQ,0
8131,currently applying for jobs.. any recommendations??,0
4355,@JayBilas: It ought to be a crime just to feel this good. I swear it ought to be a crime just to be this hood. I gotta go to work.,0
7274,So the man over my manager at Papa Johns let me and two others go today -_- not as in fired tho but he fucking with my money,1
3650,I love my new jobs schedule but I despise my other ones work schedule like so much  fuck man,0
7651,half of my team including me just got laid off. please please contact me if you have any job leads in DC,1
4838,Today went by really quick. Being unemployed sucks but glad I got the time to make some smart moves. Any downtown employers hit me up plz!,1
9182,I lost all my friends and now my family too. I am so very much alone and unwanted right now. Bring an unemployed loser sucks.,1
