,neg_model,pos_model,text
8062302,0.0017538995000000001,0.9982460999999999,Senior #Innovation #Project Coordinator needed in #SanFrancisco at #AIG. Apply now! #job http://t.co/DyZt6m0rF3
8652147,0.0017539429000000002,0.9982460999999999,#Sr #SEO Analyst needed in #SanFrancisco at CBS. Apply now! #jobs http://t.co/xTW4RqZjWL
1061978,0.0017538954,0.9982460999999999,Looking for a #Merchandise #&amp; Sales Coordinator - Part Time #jobs https://t.co/aVQJcwSmpA
6148491,0.0017540982999999998,0.99824595,Want to Create Measurable Change? #Managers #salesmanagement @trainmagnetwork http://t.co/SuGRoFz5tL #performance
9036413,0.0017542010999999998,0.99824584,RT @animationjobs: Experienced 3D Animators Wanted #animation #jobs https://t.co/9mIa5dOBaR
4246047,0.0017542010999999998,0.99824584,RT @animationjobs: Experienced 3D Animators Wanted #animation #jobs https://t.co/9mIa5dOBaR
831614,0.001754135,0.99824584,"Need a #job? KPN FRONT OFFC needed in #Beavercreek, #OH https://t.co/ug3wbk6O3R #jobs #hiring"
9005771,0.0017541692000000002,0.99824584,"Looking for a #Nurse, #RN Manager, Home Care #jobs http://t.co/BZYHlhozYx http://t.co/EgJoS2GW4x"
2209346,0.0017544139000000001,0.9982456000000001,"Interested in a #job in #GreatBend, KS? This could be a great fit: https://t.co/V6BYW81C6u #DirectCare #Operations #Hiring #CareerArc"
8307094,0.001754444,0.9982456000000001,Looking for a #Teacher #-Infant Classroom - Immediate openings!* #jobs https://t.co/raukYAjpI9 https://t.co/W1CogCIAwV
9141676,0.0017545274,0.9982455,Looking for a #Executive #Assistant/Office Administrator #jobs http://t.co/hCbvncICEX http://t.co/4YqRFZkvOk
1492784,0.0017545517,0.9982455,"Looking for a #Project #Analyst, Communications Practice #jobs http://t.co/xxw2vCzu89 http://t.co/TGdz4hMorT"
6149667,0.0017545407999999998,0.9982455,#Discovery #Intern - Audit needed in #LosAngeles at Deloitte. Apply now! #jobs http://t.co/iE4FbcxXQG
8425971,0.0017547081,0.99824536,"#JobOpening :  #Food Server
#Food Service - #AZ #Tempe  #hiring #JobOpening #rtjobs 
Apply: https://t.co/E0BBMJDizH"
1523345,0.001754682,0.99824536,"Looking for a #Claim #Account Executive, Middle Market #jobs https://t.co/KUMc0OdwcQ https://t.co/0GbLhAoLa3"
1589184,0.0017547898000000001,0.99824524,Looking for a #Senior #Fulfillment Specialist - warehouse #jobs http://t.co/6j4taMYVmU http://t.co/e2SOKc9TSv
5249703,0.0017547982,0.99824524,"#Personal Assistant
#JobSearch -   #hiring #rtjobs 
Apply: https://t.co/kgXVVT0R9c"
6081636,0.001754905,0.9982450999999999,"Need a #job? Food Service Manager needed in #Turlock, #CA https://t.co/k62P358WG5 #jobs #hiring"
3974960,0.0017549151000000002,0.9982450999999999,Looking for a #Business #Instructor - Part Time #jobs http://t.co/f8qtjLhhlS http://t.co/TAFupIqary
2667879,0.0017548751000000002,0.9982450999999999,"#Sales #- Outside Sales Manager $100,000 + needed in #SanDiego at NWYC. Apply now! #jobs https://t.co/3zJHxdMOki"
5025336,0.001754844,0.9982450999999999,#Dev #Ops Engineer needed in #Boston at Wanderu. Apply now! #jobs http://t.co/iFe3dFRiRF http://t.co/P0MteSzqoq
6128515,0.0017550354999999998,0.998245,Embedded #Software #Engineer needed in #SanJose at #TechFetch. Apply now! #job https://t.co/NAZH0wnJvs
8452519,0.0017550053,0.998245,"Need a #job? IT Project Manager needed in #Atlanta, #GA https://t.co/5dUsbnA0I1 #jobs #hiring"
5312750,0.0017549718,0.998245,Looking for a #Registered #Nurse - CVOR #jobs http://t.co/2VE4wpMBex http://t.co/aHaJOrLjO3
6091306,0.0017550604999999999,0.998245,#Clinical #Care Specialist/Staff Nurse - RN needed in #Worcester at RNnetwork. Apply now! #jobs http://t.co/xbqjB7YvzZ
974712,0.0017550002,0.998245,Looking for a #Digital #Business &amp; Strategy Senior Manager - Retail #jobs https://t.co/TvvZWs6Vuw https://t.co/GF2UxYbKoE
161694,0.0017550195000000002,0.998245,"DISH #Utilities #Job: Inventory Specialist -Full Time ( #Loveland , CO) http://t.co/ID8lkMU3vR #VeteranJob #Jobs #TweetMyJobs"
752946,0.0017550436,0.998245,InSourcegroup: Making a #career change? Check out our open #jobs! https://t.co/glfsfv59mQ
1873285,0.0017550854000000001,0.9982449000000001,Looking to move up? CSS promotes from within! https://t.co/fTy8X2ss0Y #CSSCareers #JobSearch #OrlandoJobs
2068641,0.0017551701000000002,0.9982449000000001,Looking for a #Senior #Social Worker - ADTP #jobs http://t.co/9WubocsagR http://t.co/qHKGPUWeQv
817368,0.001755149,0.9982449000000001,"Need a #job? Customer Care Manager needed in #Frisco, #TX https://t.co/a15H23n2tX #jobs #hiring"
9115734,0.0017550837,0.9982449000000001,RT @XCConnections: Looking for a #womens #networking group with true #growth potential? Look to #Xperience Connections http://t.co/qEYUq2U0…
1767963,0.0017551973000000001,0.99824476,"Looking for a #Supervisor, #Customer Service -Part-Time #jobs http://t.co/60eMEWF4E7 http://t.co/CcepDRcshG"
9013137,0.0017551949,0.99824476,"#Senior #Associate, Site Marketing needed in #JerseyCity at Amazon. Apply now! #jobs http://t.co/FP1zMpVDQn http://t.co/9uFN1o8f8L"
8034770,0.0017552692000000001,0.99824476,#Administrative #Assistant needed in #SanDiego at Kelly Services. Apply now! #jobs http://t.co/5rxbRRNvuP http://t.co/hY87YOpDRx
1054096,0.0017552375,0.99824476,"Looking for a #Associate #Manager, PR &amp; Social Media #jobs http://t.co/Nl1T5JYKdp http://t.co/292bLZX0up"
1041075,0.001755316,0.99824464,RT @RecrewtCo: Virtual Administrative Assistant opportunity #hiring #jobs #tweetmyjobs #virtualassistant http://t.co/viIL49w1Ml
8699438,0.0017553914000000002,0.99824464,"#Finance Manager - Pantry #Operations needed in #Seattle, apply now at #Amazon! #job http://t.co/ndZFIllQdF http://t.co/4JhUzXW3WQ"
4924657,0.0017553294,0.99824464,#Social #network #integration &amp; #meme #propagation are 2 channels Amie uses to #market your #small #business. More @ http://t.co/q7xj3WBEow
5323384,0.0017553444,0.99824464,#Oracle Func Fin #Analyst needed in #Florida at #TechFetch. Apply now! #job http://t.co/TNJC2QDemP
864780,0.0017555460999999998,0.9982445,Interested in a #job near CA? This could be a great fit: https://t.co/06N8M9x2zc #ecmediajobs #wedoitinspanish #Marketing #Hiring
4215440,0.0017554824,0.9982445,#Cashier needed in #DesMoines at  Home Depot. Apply now! #jobs http://t.co/8Y24hiUVZt http://t.co/QgHoOqwLG1
7911554,0.0017555268,0.9982445,"Looking for a job in #WarnerRobins, #GA? Driver Helper https://t.co/OVXa2lsEo9 #jobs #hiring"
1772914,0.0017556229000000002,0.9982443999999999,"Looking for a #Registered #Nurse – Close Observation (0.9 FTE, Day) #jobs http://t.co/okxyf2bxn2"
988414,0.0017555682999999998,0.9982443999999999,"#JobOpening :  Public Market Manager
#Retail - #FortWorth #TX #TweetMyJobs  
Apply: https://t.co/QKuVgDVOBn"
5317376,0.0017555833,0.9982443999999999,#Customer #Engagement Leader needed in #SanDiego at Petsmart. Apply now! #jobs http://t.co/4VVuxOzGZA
8253022,0.0017557766000000001,0.9982443000000001,#IT #Audit Manager needed in #NewYork at E Financial Careers. Apply now! #jobs https://t.co/EkHNHB3zPz
9005099,0.0017556777,0.9982443000000001,"Looking for a #RN-NURSE #PRACT, PerDiem #jobs http://t.co/rLlSGr6nGp http://t.co/xjGYO3J8cw"
1054858,0.0017556937,0.9982443000000001,Looking for a #Public #Relations &amp; Marketing Communications Account Coordinator - Entry Level #jobs http://t.co/JhIpOf0V9G
1576749,0.0017557623999999998,0.9982443000000001,Looking for a #Clinical #Nurse - OR Internship *BSN preferred* - 17117 #jobs http://t.co/jgQmqAhOCB http://t.co/e5l4VpPsIT
6660777,0.0017557766000000001,0.9982443000000001,RT @JobHero_io: #Tech #Jobs @Twitch is seeking a Director of Engineering to join their team &gt;&gt; https://t.co/ouEYmbYc2D https://t.co/VZfs3JH…
1515292,0.0017558307000000001,0.99824417,"On Assignment is hiring! #Associate #Recruiter in #SanDiego, apply now! #jobs http://t.co/rBMiGyAJSE"
2344053,0.0017558810999999998,0.99824417,#Inventory #Analyst needed in #LosAngeles at Confidential. Apply now! #jobs http://t.co/c5C0FAQCie
261480,0.0017558609,0.99824417,Looking for a #PT #Flex Officer Needed- Glendale Area @ $11.00/hr #jobs https://t.co/mwqlCuqb5e https://t.co/ChgQ1u3cGM
2653179,0.0017558963,0.99824417,#Sales #Consultant - Comp Job needed in #MissionViejo at Best Buy. Apply now! #jobs https://t.co/lgRL69OBws https://t.co/1NrnarxzWS
6088926,0.0017558810999999998,0.99824417,#Assistant #Store Manager needed in #Chicago at buybuy Baby. Apply now! #jobs http://t.co/Re3mWw0kpc
3442088,0.0017558794,0.99824417,#Inventory #Analyst needed in #LosAngeles at Confidential. Apply now! #jobs http://t.co/c5C0FAQCie
3660592,0.0017559831,0.99824405,RT @WorkTriangleNC: #TriangleTuesdays HOT #JOB! @Citrix @Sharefile seeks a Sales Representative! https://t.co/gPIHF8akZl #salesjobs
5755023,0.0017559396,0.99824405,#Marketing #Campaign Manager needed in #Wilmington at Integrity Staffing Solutions. Apply now! #jobs https://t.co/oGm4GL2BoA
6505894,0.0017560031,0.99824405,Want to Create Measurable Change? #Managers #salesmanagement @trainmagnetwork http://t.co/B0GFhDh2ZC #performance
2215654,0.0017559462,0.99824405,#Tech #Jobs @Trybloc is seeking a Software Engineer to join their team &gt;&gt; https://t.co/GDTAqoQs0f https://t.co/ZZyBFlZNt8
6401433,0.0017559949,0.99824405,"Looking for a #Brand #Portfolio Development, Activation &amp; Project Manager- Higher Education #jobs https://t.co/gcb9mtuqmG"
1886092,0.0017559410999999998,0.99824405,#Assistant #Store Manager needed in #NewYork at The Vitamin Shoppe. Apply now! #jobs http://t.co/06ReMu6aJb
1176437,0.0017559998000000001,0.99824405,Sr. #Manager - Amazon Fresh Merchant #Platform needed in #Seattle at #Amazon. Apply now! #job http://t.co/kEVznOcF5K
1320165,0.001756079,0.9982439000000001,Looking for a #Purchasing #Assistant - Parallon / Supply Chain #jobs http://t.co/RzyatO0Kmn http://t.co/o2lMX2vjM6
6127134,0.0017560666000000001,0.9982439000000001,CDL-A #Company #Truck Driver Associate needed in #Seekonk at #KnightTransportation. Apply now! #job http://t.co/Pvxjw7mEEo
941340,0.0017561192,0.9982439000000001,Looking for a #Director #of Engagement - Public Relations #jobs http://t.co/n0hK3ojbsb http://t.co/VbcTxlSQo5
194016,0.0017561484,0.9982438,#Clinical #Supervisor needed in #NewYork at SocialService. Apply now! #jobs http://t.co/sicx1BhGKs
8235563,0.0017562238,0.9982438,#Software #Application Engineer needed in #SanJose at Beyondsoft. Apply now! #jobs https://t.co/EXzg79YM5m
2414746,0.0017561885,0.9982438,#Account #Executive needed in #Atlanta at Sogeti. Apply now! #jobs https://t.co/2swOA0PgXK
3199490,0.0017562361999999998,0.9982438,"Need a #job? Smokeless Helper needed in #Radford, #VA https://t.co/PssS5Fwv1z #jobs #hiring"
7154505,0.0017563525,0.9982437,#Assistant #Warehouse Manager needed in #Atlanta at Bosch. Apply now! #jobs http://t.co/uOHTlwiBRL
55723,0.0017563291,0.9982437,RT @XCConnections: Looking for a #womens #networking group with true #growth potential? Look to #Xperience Connections http://t.co/V0XeaLVy…
5882751,0.0017562746,0.9982437,"#Midwest: Project #Manager, new position! Apply now: http://t.co/XskUQNzzti #recruiting #jobs"
8760392,0.0017563509,0.9982437,Looking for a #Senior #Warehouse &amp; Inventory Control Specialist #jobs http://t.co/VWE4aJgCVr http://t.co/MIPVmuqBeY
1638846,0.0017563041,0.9982437,RT @CarrolsCareers: Making a #career change? Check out our open #jobs! https://t.co/nSvHzrmN3V
1709822,0.0017564545000000001,0.9982436,#Advertising #Campaign Manager needed in #Seattle at Amazon. Apply now! #jobs http://t.co/7gmhXvIaQe
9138532,0.0017564896,0.9982436,"Citigroup is hiring a #IS #Tech Sr. Analyst - AVP - Perimeter Security Operations Analyst, apply now! #Irving #jobs http://t.co/vwUdOe9Rbh"
7730274,0.0017564276999999999,0.9982436,Time to WORK!! #TGIF #WORKFLOW #NURSE #INFUSION #BLESSED https://t.co/PibJuWpuXf
7940710,0.0017565045,0.99824345,"Looking for a job in #PortJeffersonStation, #NY? Internal Control Specialist https://t.co/qRNXkNepq7 #jobs #hiring"
2068174,0.0017565405,0.99824345,Looking for a # Global #Marketing Manager - Employer Brand / Talent Acquisition #jobs http://t.co/SQJ01NSJvz http://t.co/mPdUVxprzM
8998287,0.0017565942,0.99824345,Looking for a #Senior #Auditor - Finance/Operations #jobs http://t.co/PmJyPRtOhH http://t.co/tjigNDYSLa
4254609,0.0017565748000000002,0.99824345,New #job opening at Coupa in #SanMateo - #Technical #Recruiter #jobs https://t.co/pi4iBiZYz2 https://t.co/2gx5VnBwUP
6092031,0.0017565329999999998,0.99824345,"Looking for a #Senior #Analyst, Market Research #jobs http://t.co/wIgFrOsXjY http://t.co/UV1gz3HXd3"
7561282,0.0017564995,0.99824345,#ACCOUNTS #PAYABLE ANALYST needed in #Fishers at Accounting Principals. Apply now! #jobs https://t.co/H1svtve31C https://t.co/FTHqWrMjbq
3499290,0.0017566533999999999,0.99824333,#Senior #Mobile Engineer needed in #Chicago at Jobspring. Apply now! #jobs http://t.co/KpfqzIMq3n http://t.co/9pleTSyzCN
2521119,0.0017567255,0.99824333,#Hiring for a #Build #Technician in #SanJose #CA w #Technology co! #job #jobs #ManufacturingMonday #Server #Switches https://t.co/hqrivP71SC https://t.co/6439UcNyuc
7587402,0.0017566223,0.99824333,"Interested in a #SupplyChain #job near #FortWorth, TX? This could be a great fit: https://t.co/YqfEmtNzXy #Staffing #Allegiance #B2B #Hiring"
1753102,0.0017566383,0.99824333,Looking for a #Campaign #Specialist - Loyalty Marketing #jobs http://t.co/FHN2UGtHUv http://t.co/h24IB0dngN
6087588,0.0017567287,0.99824333,"Accountemps: Purchasing (#SAINTLOUIS, MO) http://t.co/MiqybRAj1t #Purchasing #Job #Jobs #Hiring #TweetMyJobs"
3965624,0.0017566249,0.99824333,"#Senior #Manager, Brand Public Relations needed in #NewYork at novocure. Apply now! #jobs http://t.co/kVoHzovfxq http://t.co/3L4u5dy296"
5410634,0.0017566885000000001,0.99824333,"Looking for a job in #SanFrancisco, #CA? Strategy &amp; Program https://t.co/6laULTR1R9 #jobs #hiring"
8781690,0.0017567704,0.9982431999999999,#Connected #Devices Sales Consultant needed in #Niles at Best Buy. Apply now! #jobs https://t.co/8jeC0ZYh6X
8794747,0.0017567588,0.9982431999999999,How to Ask for (and Get) a #Referral by @USNewsCareers #jobsearch https://t.co/EogkSRxT71
2330122,0.0017567838,0.9982431999999999,"Looking for a #Project #BIM Management, Senior Manager #jobs http://t.co/v0kiEnr9Wd http://t.co/WEmNy32Kdk"
1730693,0.0017567687,0.9982431999999999,#Custodial #Services Lead Worker needed in #BatonRouge at Aramark. Apply now! #jobs http://t.co/UlS6LCvxQE
633128,0.0017567687,0.9982431999999999,We are #hiring a #graphicdesign and #marketing intern! To apply: http://t.co/h2Dtv9QtjW #jobseeker #career #internship
7159611,0.0017568467,0.9982431999999999,".@Percolate is looking for a Product Design Intern. Click to learn more or share with a friend. #...
http://t.co/JQsLHh3OUo #job"
3437249,0.0017567889,0.9982431999999999,#Meat #Deck needed in #Ogden at The Select Family of Staffing Companies. Apply now! #jobs http://t.co/lhwrtlftz3 http://t.co/xFsfS49aqr
7001571,0.0017569563,0.9982431,#WeekendWarriors looking for a new #career? @Demandbase has #TechJobs #MarketingJobs #SalesJobs #SF #NY Apply here: http://t.co/vLoq1FnT6t
2389394,0.0017569217999999999,0.9982431,Looking for a #Registered #Nurse Bastrop Freestanding ED - Mixed Shift #jobs http://t.co/sO97SZ6ayk http://t.co/UMGsSS9SG3
1338907,0.00175707,0.998243,Looking for a #Associate #Partner - Wealth Management - Financial Markets - Business Analytics &amp; Strategy #jobs http://t.co/uatUONu88O
8107858,0.0017570264000000002,0.998243,"UPS: Package Handler - Part-Time ( #FORTWAYNE , IN) http://t.co/JCm3yXK5Su #Labor #Job #Jobs #TweetMyJobs"
1762809,0.0017570892000000002,0.998243,Looking for a #Product #Marketing Manager - Advertiser Exp #jobs http://t.co/RYNydZ6Iy9 http://t.co/e0VxJgDoal
8218756,0.0017571687,0.99824286,Looking for a #Deloitte #Digital -Digital Business &amp; Strategy Manager - Life Sciences #jobs https://t.co/3RLzR1MyQE
1511016,0.0017571502,0.99824286,#Quality #Technician needed in #SanJose at INC Research. Apply now! #jobs http://t.co/AFVuuxrK6w http://t.co/5E5YsMSMdk
5149679,0.0017571367,0.99824286,"Need a #job? Client Service Coordinator needed in #Peoria, #AZ https://t.co/61icLGFSKp #jobs #hiring"
4160489,0.0017571234,0.99824286,"#Entry Level Software Developer
#JobSearch - #seattle #wa  #hiring #rtjobs 
Apply: https://t.co/KNoENXyqWB"
3563226,0.0017572615,0.99824274,#Job #Germantown Need help loading furniture/boxes to a uhaul///$380/cash!!!: Need help loading furniture/box... https://t.co/XpdjAbGbMf
1337264,0.0017574187,0.9982426,Looking for a #Merchandiser- #Future Opportunity #jobs http://t.co/ZytPTEMcZN http://t.co/6LloMSjHQg
6980541,0.001757386,0.9982426,"Need a #job? Solutions Architect needed in #Allen, #TX https://t.co/a5goc3tn5t #jobs #hiring"
3034557,0.0017573694,0.9982426,Looking for a #Business #Sales - Account Executive I - Acquisition Job #jobs http://t.co/NkuxKbRyOo http://t.co/Vce3z4hFCq
2389599,0.0017574262,0.9982426,#Customer #Engagement Leader needed in #Dallas at Petsmart. Apply now! #jobs http://t.co/ywyeb8RXEX http://t.co/3XuixOmpAG
7043925,0.0017574287,0.9982426,"#LHCGroup is hiring a RN-Case #Manager - Hospice #Job, apply now! (#Knoxville) #job https://t.co/85lB9nmL5u"
3042884,0.0017574237,0.9982426,"Looking for a #Temporary #Senior Resource Management Specialist, Audit #jobs http://t.co/pqvKwFAYcd http://t.co/QzdzpTcMsi"
954727,0.0017574163,0.9982426,#RN #Case Manager - PRN needed in #WestChester at LifeCare Hospitals. Apply now! #jobs http://t.co/eOUP8oPlP8
266232,0.0017575307,0.9982424999999999,#Registered #Nurse-Endoscopy needed in #FortWayne at chs. Apply now! #jobs https://t.co/sPyoSUZ0pg
2345738,0.0017574588,0.9982424999999999,#Mobile #Software Developer (WhatsApp) needed in #MountainView at Facebook. Apply now! #jobs http://t.co/7OWZSrOFuo
7031727,0.001757453,0.9982424999999999,"Looking for a #Lead #Tech, Product Support/Repair #jobs http://t.co/6Vp4D1Eekw http://t.co/53QZw1VJYr"
1719110,0.0017575282999999998,0.9982424999999999,#Finance #Administrator needed in #Philadelphia at Confidential. Apply now! #jobs http://t.co/Cply8HRmyu
8242024,0.0017575048999999999,0.9982424999999999,"Looking for a job in #RedondoBeach, #CA? Product Line Manager https://t.co/4PnXkeUNJA #jobs #hiring"
1229022,0.0017575342000000001,0.9982424999999999,#HR #Assistant needed in #Madison at QTI Group. Apply now! #jobs http://t.co/GgidBbo84a http://t.co/MtkZlMkuLn
1583278,0.0017574654,0.9982424999999999,#Bather #(Part Time) needed in #WestPalmBeach at Petsmart. Apply now! #jobs http://t.co/1gabXsWiBm http://t.co/fZcf50XuL4
6122403,0.0017575994,0.9982424000000001,#Network #Security Engineer needed in #SanJose at #KellyServices. Apply now! #job http://t.co/MF1yYFh8Ys
3812138,0.0017576304000000002,0.9982424000000001,Learn #howto #hire #military #preveterans #veterans &amp; #Reserve for #jobs here: http://t.co/0hoMoaaRRP #militaryhomecomings can have a #job
8284040,0.0017575776000000002,0.9982424000000001,#Lead #Marketing Manager needed in #Atlanta at AT&amp;T. Apply now! #jobs https://t.co/HHQCkLslNb
8015587,0.0017577626000000002,0.99824226,"Looking for a job in #SanFrancisco, #CA? Branch Mgr Credit https://t.co/As3zO5dt0k #jobs #hiring"
5421032,0.0017577526,0.99824226,Into #Minecraft? @ConnectedCamps is hiring! https://t.co/UMdsBVX9cu #jobs #EdTech
2264909,0.001757766,0.99824226,"OfficeTeam: HVAC Dispatcher with a GREAT company! (#Phoenix, AZ) https://t.co/K9IzhObVms #CustomerService #OfficeTeam #Job #Jobs #Hiring"
1326812,0.0017577526,0.99824226,Looking for a #Contract #Support Assistant - TS/SCI Required #jobs http://t.co/y1O2NyWvbX http://t.co/eTyINS5drb
2680993,0.0017578906,0.99824214,"Need a #job? Intake Coordinator needed in #SantaFeSprings, #CA https://t.co/OxQJJkkVXH #jobs #hiring"
5307554,0.0017578981,0.99824214,Looking for a #Lucky #Brand #696: Assistant Manager #jobs http://t.co/FOpQAHXDV0 http://t.co/RS9knZKqrC
7328945,0.0017578931,0.99824214,"Doctor On Demand is hiring! #Information #Security Analyst in #SanFrancisco, apply now! #jobs https://t.co/rBYXtZ67qG"
6111739,0.0017578595999999998,0.99824214,#Customer #Service Specialist - Cashier needed in #SiouxCity at Best Buy. Apply now! #jobs http://t.co/VVW3doomsz http://t.co/9rrOvrbzPG
7313416,0.0017580051999999998,0.998242,"Looking for a #Senior #Specialist, Conversion Rate Optimization - Database Marketing #jobs http://t.co/thp0MLX9tz http://t.co/8SUVIu7Gmi"
292616,0.0017579298000000001,0.998242,"Just Posted:#Store Graphic Artist/ Signmaker
#News -   #TweetMyJobs
Apply: https://t.co/wW0pbIoCfm
#FashionJobs https://t.co/wW0pbIoCfm"
2099125,0.0017579339999999998,0.998242,#Software #Development Manager needed in #Seattle at Amazon. Apply now! #jobs https://t.co/g1qDDKAC4g
1040152,0.0017579909,0.998242,Looking for a #Registered #Nurse Case Manager - Weekends - Part Time 20 + hours/week #jobs http://t.co/ty8oLquBB1 http://t.co/pQeNMKfyUC
4009343,0.0017579558,0.998242,RT @WM_Texoma: Looking for a new career? Why not consider @WasteManagement Search jobs at https://t.co/iB1t7HCB0Z https://t.co/pSSw6oshPQ
8062736,0.0017579516,0.998242,Interested in #techstartup #cowork #incubator space in DT #RoundRock? Fill out form: http://t.co/HKidXyXOOi #startup http://t.co/tIN5oyxETh
1239707,0.0017581409,0.9982419,Looking for a #Promotion #and Marketing Manager #jobs http://t.co/IhfhiGYJK9 http://t.co/wa2xEcnhSW
7311081,0.0017581409,0.9982419,Making a #career change? Check out our open #jobs! #Evinspersonnel http://t.co/bkB3X6p1OI
4709175,0.0017580754000000001,0.9982419,Looking for a #Loss #Control / Risk Control / Risk Engineer - Phoenix #jobs http://t.co/Urz43Qrin2 http://t.co/qKTImKEoO3
51270,0.001758119,0.9982419,#Stockton #CaregiverJobs #CNA Refer-a-Friend to Caregiverlist Job Application &amp; Win #ScruboftheMonth Please Retweet http://t.co/xNpJyo4gVM
7996009,0.0017580487,0.9982419,"#job alert: Unload Associate needed in #Waipahu, #HI https://t.co/Ml1qydO6vm #jobs #hiring"
2257092,0.0017581038,0.9982419,#Benefits #Manager needed in #Boston at Fidelity Investmens. Apply now! #jobs https://t.co/TtaIoxTQGJ https://t.co/wXZvUhD8m8
3974931,0.0017581241,0.9982419,"#Procurement #Manager, Ingredients needed in #EnglewoodCliffs, apply now at #Unilever! #job http://t.co/o3PXiDGwsE"
9021955,0.0017581544,0.9982419,#CHANNEL #MARKETING MANAGER needed in #Madison at The SCI Team. Apply now! #jobs http://t.co/g2EjYwHTuW http://t.co/ITXdM8xhof
989914,0.0017581858999999999,0.9982418,"#Data Entry Clerk
#JobSearch -   #hiring #rtjobs 
Apply: https://t.co/Cc0OxOMowb"
1758623,0.0017582077,0.9982418,#Purchasing #Specialist needed in #SanDiego at Ask Staffing. Apply now! #jobs http://t.co/vSXv6yXPXP http://t.co/56skFDmYPQ
937717,0.0017581774,0.9982418,Looking for a #Billing #Specialist - Order Entry #jobs http://t.co/msOGFPZ2rE http://t.co/1xA3g7Eu7Y
6206290,0.0017582879999999998,0.99824166,"Torrid #Assistant #Manager - Full Time needed in #Sparks, apply now at #HotTopic! #job http://t.co/QkWqiAcu64 http://t.co/AgehebIFpS"
8050245,0.0017583483,0.99824166,Looking for a #Purchasing #Assistant - Parallon / Supply Chain #jobs http://t.co/F4ZModYCeg http://t.co/4vaYOLvs6z
9137981,0.0017583215,0.99824166,#Full-time #Technical Recruiter needed in #SanFrancisco at yelp. Apply now! #jobs http://t.co/1EcIAGJoqn http://t.co/vzmU01WGFV
1714010,0.0017583098,0.99824166,Looking for a #Senior #Software Developer - SAP Social Software Job #jobs http://t.co/2jn5mfwCyS http://t.co/D5NeRIfi6A
3035992,0.0017584354000000002,0.99824154,Looking for a #Product #Manager Treasury Management - Payables &amp; Receivables Innovation #jobs http://t.co/VIuYn20ai4 http://t.co/a8E2Wq8gCY
1238600,0.0017584437,0.99824154,New #job opening at Michael Page in #NewYork - #Junior #Client On-boarding Associate #jobs http://t.co/6UXoXtrd4M
1475620,0.0017584764,0.99824154,"#job alert: Quality Assurance Coordinator needed in #Littleton, #CO https://t.co/ngem776Vvh #jobs #hiring"
