,neg_model,pos_model,text
3001317,0.05229025,0.94770974,I had a dream I got fired last night lol
4404828,0.05229664,0.9477034,The AC in my car doesn't work either WTF and I'm hella fat right now lol ok it's all the baby but still
1874116,0.052299228,0.94770074,I still can't believe I'm unemployed it feels fake
2398355,0.052307144,0.94769293,Okay so go figure the day before I wanted to start work again I get sick.
581592,0.052310467,0.9476896,@ajsmiless fuck no I think I just got fired today 😄
6226363,0.0523161,0.94768393,HA!! RT @JazmineAnt Man I quit!!! Bump this my charger has just left me
4848575,0.052326005,0.947674,5 mins ended up turning into 25 mins bc of arrested development. Now I'm gonna be late to work.
2221667,0.052326974,0.94767296,Dude I'm out. I quit.
659069,0.052341245,0.9476588,RT @MadiGraceNYCD: @TianaLopez_NYCD I was just fired up and I needed to bitch out.
4793557,0.052342407,0.9476576,"Why is my family always asking me for money ? Like stop, none of yall did shit for me when I was unemployed"
1827268,0.052348044,0.9476519,Ugh okay I'm over being fat and lazy I needa wake up early and work the fuck out
2991344,0.05234936,0.9476506,sigh i hate science homework.
1562697,0.052349705,0.9476503,Ok. I quit.
4739909,0.052353334,0.9476467,"If Carl dies I'm going to cry, I'm not even kidding of he dies I'm quitting school"
6493721,0.05235335,0.9476467,My moms taking me to do my recycle😊(Unemployed struggle)
3585569,0.052358948,0.9476411,Dumped and ENTIRE large tea all over myself today at work....yeah I hate my life.
8958618,0.05236074,0.9476393,it's official every COD is garbage to me. If BO3 is trash I quit.
6896558,0.052370984,0.947629,All I do is sit at home on social networks all day cause its nothing to do here and I have no life.
5495999,0.052380975,0.947619,Hmm let's see how many people ask me if I really came in drunk and got on Friday. WELL IM HERE HOW AM I FIRED #idiots
8933418,0.052381266,0.9476187,Lolllllllllll I gave the bartender at vanity my number I told her I had got fired
7970069,0.0523872,0.9476128,#NAME?
973083,0.052388452,0.9476116,#NAME?
6077294,0.05239054,0.9476095,I'm unemployed as fuck
584473,0.052395023,0.947605,Anyways I’m bitter and unemployed so I’m gonna go kms bye
5528587,0.052399818,0.9476002,I am self-employed... considering getting laid off this morning.
3208000,0.052402575,0.9475974,Now i wanna go to school but can't cuz i did no homework whatsoever.
6804932,0.052404895,0.94759506,"Here I am unemployed, but who ever wrote that Brittney Spears and JJ Watt joke is employed. What's wrong with the world?"
550774,0.052409813,0.94759023,Ever since I've been trying to quit smoking cigs I've been coughing up straight grey chunks. It's fucked up.
155152,0.052410986,0.94758904,I may have enough savings to last a few months unemployed
8690858,0.052412387,0.94758755,ok i'm quitting social networking i can't
7857665,0.052414488,0.9475855,Oh my god yes they finally turned on the AC @ My bldg 4 the season! Finally something has gone right now that I'm #UnEmployed ^AAD
1292538,0.052414652,0.94758534,Haven't gone home frm work and I clocked out at 11pm last night.. I'm drunk about to get raped somewhere
7932233,0.052415445,0.94758457,"Coworker wants to get mad at me cause I was explaining something and he cut me off. I said ""OK I guess I can't talk"" and throws a fit."
5502966,0.052416485,0.9475835,"Holy fuck, I'm unemployed. YAY!!!!!!"
2841381,0.052427165,0.94757277,Lmfao but I admit I was scared af 😂 &amp; I didn't do homework lmfao oh yeah I thought I was screwed 😩😂
6168040,0.052431826,0.9475682,I was just bored af like 10 minutes ago now I done made so many before work plans I'm finna have to cancel some.
9136320,0.052435342,0.94756466,"Fuck this job

Jk. I'm poor as shit"
3923795,0.052438878,0.94756114,realizing its not even bad I quit.. I only had like 3 friends in here anyways
8588965,0.052444704,0.94755536,"update on my life: i split my lip trying to eat a bagel
conclusion: i need to drink more water and im still a mess im sill unemployed im st-"
3596568,0.05244599,0.94755393,Why does everyone wanna see me unemployed?
117534,0.052446976,0.947553,I tweet so much because I'm currently out of and school and unemployed.... Don't worry I'll go back MIA in January
7078544,0.052451093,0.9475489,"When you're giving away 80% + of your income, what's the point in working? I should get on welfare &amp; live it up! I enjoyed unemployment."
4648560,0.05245424,0.9475457,"Hulu is playing games rn, i quit."
5626334,0.052457772,0.9475422,Dropped my phone in the toilet at it works fine. Also I am my phone smells like toilet lol
8312352,0.05245958,0.94754046,I am officially an unemployed woman
7640971,0.05246971,0.9475303,"Being unemployed is truly ""boring'.. I need to start the next chapter soon..."
8251688,0.052479215,0.9475208,@Fabster3000 I'll get fired lol
2433980,0.05248175,0.9475182,"lol I'm really sick you guys, i have a fever, i threw up in front of my coworkers and dry heaved for about 5 mins"
1494559,0.052483235,0.94751674,"@Remccall10 true, I got ""fired"""
6090305,0.05249183,0.94750816,I'm p drunk. And I just got off Skype with Ronan and before that I was popping fire works. And I crashed kntl car
5443300,0.052497026,0.94750303,I wanna be unemployed again .... #slave 😔
3301268,0.052497026,0.94750303,"Sometimes I want out of this fucking world, This ""world"" does no work...this world just disappointed...sometimes I get sick for all."
7041582,0.052497685,0.94750226,#NAME?
3339939,0.052501127,0.94749886,Someone is going to go too far for a joke with me and I'm going to get myself fired I know it lol
7046173,0.052502193,0.9474978,"I coughed a couple of times and swallowed and yep, I feel it coming on; cmon man why the last night before I leave and I have work after"
6164852,0.05250271,0.94749725,Man I feel like calling the quits. My life so fucked up all I can sit and do is ask myself why me. I try so hard and get no fucking where.
7325452,0.05250369,0.9474963,Being unemployed is the best thing I know
5620676,0.052505184,0.94749475,Alright I Quit. I Quit. No One has Bigger Balls Than Jacoby. I Quit.
6185107,0.052505817,0.9474942,Quitting smoking is bad 4 my teeth cuz I've been sucking on Tootsie Pops like they were cigarettes LOL.
9017767,0.052513465,0.9474865,"I'm actually quite..,no absolutely...just yeah I'm black out"
7289212,0.0525169,0.9474831,I just fucked up so bad at work and I'm sure @Bitchesepilogue hates me.
3412315,0.052518584,0.9474814,So tired that I made myself coffee and I had quit coffee for 3 weeks... (Yes it's a drug)
1717743,0.052525435,0.94747454,Welp I over slept and now am late an hour for work
3868870,0.05252558,0.9474744,I gotta get off here yal gone get me fired lol
8423718,0.05253094,0.9474691,@KEEMSTAR I just lost my job and am about to get evicted from my apartment because I'm 2 months behind on rent and my electric bill
1797950,0.052538686,0.94746125,I'm supposed to wake in 2 hrs to get ready for work. Ok soo... I'm dead
8086696,0.05253938,0.94746065,P sure I'm gonna get fired hahaha
882390,0.05254051,0.94745946,nah I ain't cause imma get fired if I do lol but I am fed up.
100474,0.052547757,0.9474523,"well today is an embarrassing day, almost passed out at work and got sick"
7838082,0.05255365,0.9474464,I need someone to show me a funny picture or tell me a joke cuz seriously these papers are quite depressing.
6732551,0.052553546,0.9474464,"Quitting smoking hour 2407: I am so fucking constipated I may explode. Also, I am equally attracted and repelled by smell of smokers."
5486594,0.052555412,0.94744456,"....I quit, just gonna turn my phone off now."
621476,0.052555624,0.9474444,#NAME?
2233173,0.05255911,0.9474409,So uhh.. I quit my job.
1620685,0.05256533,0.9474346,I'm just sitting around doing nothing acting like I've done all my homework lol....I've kinda done that all school year long.
7427899,0.052568525,0.9474315,"I just commented on a furiously racist newspaper article and Twitter, quite without my instruction, retweeted it to my feed. That's pretty gross."
7540530,0.052568793,0.9474312,"@CayceeBregel I had to go so bad I couldn't hold it. Ps yes I puked I had to sober up for work today, but I just wasted my sandwich instead"
8768381,0.05256901,0.94743097,when I am tired my brain stops working and I mess up everything...oh well...
7958764,0.052570667,0.9474293,I peeped. &amp; i quit.
8606134,0.052572522,0.94742745,#NAME?
710571,0.052577265,0.94742274,@kerrijersey thamk you!  All bx I knew Iif I drank anymore I would be sick. Barium is gross! I worked my tail off to keep the 2 1/2
5079406,0.052582525,0.9474175,U know I'm unemployed that's y I ain't been sleep yet 😂😂
7663791,0.052589007,0.947411,I asked work to send me home an hour early and they send me home 4 hours early like why.... Of course I'm gonna leave tho
5123741,0.052591365,0.9474086,I jus dumped my gf cuz @KeyshiaCole retweeted me I told it it want work I should of been cheated lol
5159222,0.052592494,0.94740754,@nyangelinajolie WHEN I HAVE MONEY AND NO SCHOOL!!! MAYBE!! I DON'T KNOW I'M UNEMPLOYED
1923589,0.05259267,0.94740736,Nigga ion fuck widd nobody NO more ... I have changed bc be I left I would be gone and no I'm home like blahhhhhh I need a job.
896779,0.05259747,0.94740254,Bruh I hate Tf out of my apts how Tf the hot water don't work rn
6150053,0.052597754,0.9474022,I had never everrrr cracked my screen and I just dropped and cracked my phone and its not working :-) :-) :-)
7457788,0.05261186,0.9473882,"Happy Friday y’all!
I just got fired."
6603029,0.05261959,0.94738036,Today is probably the day Twitter gets me fired.
5429097,0.05262062,0.9473794,Y everybody keep saying they hate me?.. Next person say they hate me getting fired on
4120172,0.052621998,0.94737804,Sorry teachers I didn't do my homework because I was busy being a gangster
5297632,0.052626096,0.94737387,I'm unemployed damnit. I just want to sleep
2590071,0.05262855,0.9473715,I am no freakin longer unemployed
7862562,0.05262887,0.9473712,#NAME?
6244385,0.05263141,0.9473686,BEEN BLOW DRYING MY HAIR FOR AN HOUR NOW OMG MY NECK IS ABOUT QUIT LIFE AND MY ARM IS DYING
5130402,0.052633688,0.94736624,I'm done. I quit. I'm just gonna cry everyday for the best 3 weeks.
4788240,0.052639544,0.94736046,I complain about homework so much lol anyway I hate homework
1523752,0.05264665,0.9473533,I'm so irritated I crumpled up my math homework and I'm starting over. Lol. Idk what my problem is but I fucking dislike it.
1998003,0.052651104,0.94734895,"This is why I quit swimming omg I hate ear infections, I’m literally tearing up from the throbbing perpetual pain"
1643355,0.05265284,0.9473472,"@MaxTushla mmmhmm I should quit breathing I'm so awful. Make up for my awful ""mistake"". Disgrace to this human race. How am I still alive?"
9193463,0.052653167,0.9473468,Wish I was an unemployed low life receiving money from the government so that I could be enjoying a beer &amp; the beach today.. Kidding...sorta
1555621,0.05265735,0.94734263,Finally off work mo Tf my legs ready fall off how ima get home with no legs? Ima have to walk on my hands to my car
6289210,0.052658115,0.94734186,"bro, i gotta combined 11 mosquito bites on my legs, dang I am attractive in one way i guess."
7765670,0.052659485,0.9473405,As a teenaged unemployed artist I feel like cost of supplies and equiptment is directly to blame for my lack of portfolio
2070580,0.052659962,0.9473401,"Clocked out and went to take my work shirt off on the way out,
Forgot I didn't put a tank on this morning and blinded old people with my bod"
985146,0.052664492,0.94733554,"I wanna get turnt tomorrow, it's the last day I'll be unemployed!"
6378399,0.052673105,0.9473269,I'm at the barber late to work... Its pointless to go for four hours!  But still going waste of my gas
8678495,0.05267425,0.9473257,I look like hell...I feel like shit...I think its time i call it quits...Yea its time to take my drunk ass home
6738142,0.052677874,0.9473221,Just laid in bed and screamed because I am 393800% DONE with homework right now.
9066421,0.05267839,0.94732165,Welp... my manager just got fired.
8017189,0.05267909,0.9473209,"i want to post a rant about shit but

nah

too much work ill bottle it up and use it in violent outbursts later"
4714796,0.05268793,0.9473121,What can i do? Nothing cause I'ma broke working man
5211565,0.05268874,0.9473113,i just wanna quit school my favorite teachers are leaving and my friends dont like me anymore complain whine cry sigh
6501952,0.052694783,0.94730514,I really stay getting deleted  blocked on social networks . Its hilarious
5438205,0.05269694,0.94730306,Well I'm unemployed and can't even get people who hate me to do things
