,neg_model,pos_model,text
3005624,0.038300805,0.96169925,Just laying down before work. Kinda pissed I bought a broken pair of earrings for my stepmom. Well she got two other ones as well.. Oh well
6709420,0.03832143,0.9616786,"Had to work extra late today, missed FLOTUS speech, neighbor almost ran me over. Still have another couple hours of writing. Not pleased."
6500632,0.03833068,0.9616693000000001,i got called into work when i was stoned out of my fuckin mind yesterday i thought it was the end
239266,0.0383316,0.9616684000000001,I actually got rug burn on my face today. And I'm 110% sober. I. Quit.
4052484,0.03833201,0.9616680000000001,My stepsister just got here and she already fired me.
9097560,0.038343456,0.9616565999999999,Well that back fired. I just got shit on. 😒
5116886,0.038347974,0.96165204,Saw some dude nearly get hit by a trash truck on my walk to work. Definitely a weird day so far.
3558232,0.03834945,0.9616505999999999,"Well I was laid off from my job today, I was so bummed, but I know everything's in God's hands and He has something better for me."
3011506,0.038359687,0.96164036,Still working at the rink this summer even though I was fired during winter break. Guess they forgot...
2217681,0.038362365,0.9616376,Broke a chair at work yesterday and I'm still trying to sleep on it. About to bust my ass in 2.5 secs
5846047,0.03837589,0.96162415,I GOT HIT ON BY A GAY GUY AT WORK TONIGHT FCK
3176609,0.03839159,0.96160835,Got in a car accident on my way to work. Which was great. So then I had to go all the way home and get on a train.
8837171,0.03839931,0.96160066,Almost lost my life today riding home from work just now
8553785,0.038399916,0.9616001000000001,But for real I got hit by a car riding my bike to work today
3929991,0.038408637,0.9615914000000001,Got sent home from work cause of an irritant in my eye.
1266871,0.0384092,0.9615908000000001,"Worked out in the yard today. I am now sunburned, have a headache and I am crabby. Nobody mess with me."
4362886,0.03842748,0.9615725,"banged my head on the edge of something at work yesterday.
just noticed I have a bigass scab on my scalp. so that's why it hurt so much."
2475990,0.03843951,0.96156055,@TheReaIRakeem I been fired on my day off too...it's some ol bull shit.
5510556,0.038470484,0.96152943,Damn straight crashed out right after work.
8378311,0.038480762,0.9615191999999999,Church got me fired up today!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
5387809,0.038483974,0.961516,On god I got bit by a mosquito named Tyrone today. My whole leg went numb
5686892,0.038523782,0.9614761999999999,Lol. I got fired today from Jimmy John's via text. I was literally the only person who wanted to work there. Now I'm banking ot at DTS.
171180,0.038529400000000005,0.9614706000000001,@VividSchisms I got fired on Thursday without warning because my boss didn't like me lmao
1205513,0.0385321,0.96146786,I just got fired on my day off
4043584,0.038572512999999996,0.9614275,"Work kicked my butt today, I'm beat"
6043703,0.038578697,0.9614214,Been working my ass off lately...
6095729,0.03858424,0.9614156999999999,Headed to bed early tonight.  Spent the day at home with Bronchitis.  First time I missed a days work in over 5 years.
3805703,0.038591534,0.96140844,"Sick again today. Stayed home from work and slept in until nearly 1pm. Feelin' a little bit better now, just need to take it easy."
5675189,0.038593248,0.9614067,My car got towed while I was out of town for work this week. Just spent $338.25 that should have been in a stripper's butt crack tonight.
1675324,0.03859749,0.96140254,I got my ass kicked at work today. Fr
1819091,0.03859975,0.96140033,at work i fucked up so bad i got so upset and embarrassed i started to tear up lol
868170,0.038600188,0.96139985,"No joke, got so busy at work today I went blind for a minute."
1549066,0.03861958,0.96138036,Was feeling better yesterday so I did my workout.  Now I'm sick again.
524301,0.038625635,0.9613744000000001,I think i got fired but then i think they just wrote me up
3251110,0.038627483,0.96137255,Haven't been to the gym in 2 going on 3 weeks. Sprained my wrist so I couldn't get a legit work out in and now I'm sick.
6228703,0.038635213,0.9613648000000001,"I legit broke down today, my anxiety came out at work, I've fucking had it"
3898105,0.038638703999999996,0.9613613000000001,Almost lost my mind today at work. Kids are crazy I tell ya.
45297,0.038640812000000004,0.9613591999999999,Finally off work ... bored now someone hit me up
4542033,0.038659185,0.9613408000000001,My alcohol tolerance is destroyed... Working out the liver this weekend.
1375359,0.038659647000000005,0.96134037,Worked out twice within 11 hours I'm so burnt out
2767570,0.038661372,0.9613386,Damn my homie who always buys me lunch got fired...
991389,0.038664088,0.96133596,@smudgenancy Took the day off I've been out and about.  Been real windy at times.  Put off yardwork to go to the movies instead.
4020893,0.03867041,0.9613296,I fired my masseuse today. She just rubbed me the wrong way.
5804488,0.03868534,0.9613146999999999,I quit smoking AGAIN today 👏
4257336,0.038689107,0.96131086,Fucked my back up at work...smh
3395420,0.038693395,0.96130663,I got called a bitch today at work lol
952405,0.038695607,0.96130437,got called off work today so imma treat myself to a long overdue pedicure 💅🏻💁🏻
320716,0.038701992000000005,0.9612978999999999,First day back to work and I think I broke my toe.
6378529,0.038702916000000004,0.9612970999999999,Got sent home early from work because I was feeling sick :(
49749,0.038703896,0.9612961,"Just threw up at work 😔
Not a good day ."
8582213,0.038706273,0.96129376,"I have been ""groped"" at work. One guy grabbed my ass &amp; I elbowed him so hard he fell down. And *I* was the one who almost got fired."
6934504,0.03870903,0.961291,Just found out my boss got fired smh
7515115,0.03871279,0.96128726,I was still stoned at work this morning 💀💀
6555022,0.038719687999999995,0.96128035,Just got off work...hibernation time✌😴
3105833,0.038733013,0.961267,"In the past 20 months, I lost job, had to move, got menopause and my father died."
5446233,0.038733712999999996,0.96126634,Just got off work and I want to die.
5417363,0.03875646,0.9612434999999999,"So I'm ode late to work, my bus almost got into an accident, and some nigga almost fucked up my bus driver just now."
5699433,0.038762807999999996,0.96123713,my old job still fucking my shit up after i got fired ....
