id,text,class
4803,I have been unemployed for 6 months however this is my future. Sending Bernie Sanders delegates to Philly. https://t.co/mZNoVM9HFV,0
4488,Does anyone know of any place hiring?! #asap I need a new job!,0
3214,i need to find a new job since im being laid off next month buuut i have no ideas,0
1031,As of June 8th no longer unemployed... just got hired as a data analyst / programmer at Cigna in Bloomfield...,1
3759,Looking for a job in #Bedford #MA? Environmental Engineer (16 https://t.co/lcJruuwUQe #jobs #hiring,0
2745,#Job #Memphis Jr. Java Developer: TN-Memphis Position Overview Provides application software development serv... http://t.co/kTK6jdehWO,0
5084,This position I got at my new job is love God is good all the tune,1
63,Crazy how I got laid off just last week &amp; got a new job already,1
5049,Ive been at my new job for a week and I just broke a fucking table in half so Im sure Im getting fired.,1
4874,Is anyone working somewhere that is hiring!? #pleaseletmeknow,0
1685,Quit my job yesterday got a new one today,1
8402,I was in a really good mood this morn after a tumultuously emotional week so of course this evening I got the news I am being laid off.,0
5974,Hi Dorothysorry I missed your greeting this morningI was just hired yesterday for another temp job-start tomorrow https://t.co/zutSNPqclg,1
5771,Im recently unemployed yet headed to Mohegan this weekend and Saratoga next weekend. Is that irresponsible?#toughlife,0
6224,Microsoft posted a job you might be interested in. Dir Solution Sales PROD - Greater Chicago Area US via LinkedIn.,0
2013,First day at the new job and my emotions  are everywhere #still dont know if thats a good thing or a bad one but Im rolling with it,1
2942,Same day call interview and Hire! Thank You Jesus! I will officially have a teaching position this upcoming school year!,1
4319,Not wrkin for no pussy ill stay unemployed,0
5732,First day of being unemployed and it feels sooo bad. I needa be on the go,0
9378,Looking For Entry-Level Social Media Work? 5 Tips To Get Hired http://t.co/LICfNcWh9D,1
5087,I started at my new job without quitting my 1st job. Who wants to dig me out of this one?,1
8880,Anybody wanna hire me? Just got laid off and need a job...,0
748,Looking to make great #money and have 2 years experience then we might have a #position for you! #loda #jobs #hiring http://t.co/uhgd61aA3b,0
7142,this time yesterday I was asleep and unemployed,0
4509,IBM posted a job you might be interested in. Intern-Recruitment - Gurgaon India IN via LinkedIn http://t.co/QdwHOGJMlN,0
1564,This morning I got a call from Walmart thats my 4th job offer this week I had to tell them I was no longer... https://t.co/Y9qMRo1BM4,1
5036,I am late on my first day at my new job and Im prob gonna get fired already I suck,1
2576,Looking for a role that has a direct impact on your community? Check out #Fremonts firefighter/paramedic position https://t.co/VyB1VjIy35,0
5508,Laid off? Tired of working for someone else? Let us help you find the right opportunity. https://t.co/gu6nGiFBAA,0
6194,I love my new position at wrk but man... Ive nvr ended a shift wishing that I worked at least 3 more hrs just to finish up paperwork.,1
5317,Well since Im unemployed now who wants to watch some daytime TV with me???????,0
8972,Looking for a job? OSD’s open positions can be seen here: http://t.co/c1ix0kU8qk,0
2734,#Job #Houston (USA-TX-Houston) SMB Sales Representative II: An mid-level sales position targeting small-to-med... http://t.co/M5KeHPGHTI,0
4963,Well I also applied for jobs so hopefully I get hired,0
8985,My unemployment has been approved which is incredibly helpful while I try for some Day job positions… http://t.co/Sop5ft27FL,0
7654,I got laid off after working with MB for 5 years...I got laid off at 23 years old?! Holy shit this is ridiculous,0
8942,Laid Off? Start a - Work at Home Business in 24 Hours or Less-  http://t.co/ty7TAItcGj,1
6428,This blog post is about me getting laid off yesterday: Unemployed http://t.co/r3TkMKxp #employment #arts #nonprofits #veg #vegan,0
728,That moment when the position you interned in as a college student is now up for grabs. Yes here is my application please and thank ya,0
8447,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv.... http://t.co/mY5DQRYH1f,0
104,I JUST GOT HIRED ON THE SPOT AND I ALREADY LOVE MY BOSS HES SO NICE OMG I LOVE STARBUCKS,1
114,lost my job today which sucks but a friend hired me right away to watch her twins starting tomorrow. So tomorrow is a beach day!,1
7319,Boss told me to clean my desk out. 3rd time Ive been fired,0
8,I WASNT FIRED I WAS LAID OFF BUT YOU WOULDNT KNOW THE DIFFERENCE,0
1436,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/hwaFiCd9qZ,0
9280,Positions we are looking for is  a DJ Graphic Designer and a Camera Person if your interested inbox me you will be compensated.,0
6737,A week ago I quit my job accepted another position &amp; started working out again #fitgirls #lifeisgood #finally,1
2557,Looking for a summer job?  There are over 120 positions on the #WWU Student Employment Centers website. http://t.co/QAhs9xDyDf,0
7832,Ive been at my new job for 2 weeks &amp; theyve texted almost every day asking me to cover a shift. I already hate this &amp; want to quit.,1
9402,This is my last full week of unemployment! Ill be so happy when I see my first grown up paycheck! #someonefinallyhiredme ☺,1
8808,Tired and hired. I now have 3 jobs.,1
92,Got hired on the spot. God is so good to me,1
3970,So I got hired I feel like a fucking boss YEaaaa!!! #winning,1
167,Got interviewed and hired and worked all in the same day. #EMPLOYED,1
977,If youre a hard worker and interested in making real money as a delivery driver hmu and Ill get you hired,0
8820,Just bought more equipment for trip and future work I got going on. Can’t wait to get a gimbal but my next buy with be this cage ! Already got hired to do someone music video ! I am hyped to start this new venture of my life! https://t.co/DAtn3DmPpm,1
8264,Anyone know places that are hiring? Just got fired.,1
2328,I was unemployed for 3 weeks. I couldve started a job sooner but I choose not to so now I have to train myself to go to bed before 5am lol,0
950,Job hunting with @Pshwazzy today step brothers style went well. Got hired on the spot and offered management positions. life,1
3611,Im really unemployed right now lmao Ive had a job since I was 16 its weird.,0
6158,Im off of work for the next 2 weeks until I start my new position.,1
3572,I got the job!!!!! You can call me what you want but you cant call me unemployed!!!! Lol,1
9281,If you are looking for an Accounting Specialist position or know someone that is here is an excellent opportunity: https://t.co/M1jLiULECz,0
2329,I know that as much as the #jobhunt is going out and chasing the other part is waiting and boy is my mind hurting from waiting. #unemployed,0
294,Got hired right after I interviewed,1
3969,Almost won in the works bingo for $50 and I got hired today lmao,1
3061,Im bout to start back working out Yall. My new job has a gym,1
2938,I had the shortest job ever. Got hired on Friday &amp; boss told me he changed his mind about offering the position when I came in 1st day. :O,1
8851,I have a permit and I literally got hired at a job last week you are not in my life anymore you know nothing https://t.co/XWNJJXJZAr,1
5362,Unemployed?? Start Now were now HIRING Full time positions available http://t.co/YPoc1t7fI2,0
7980,When you are long term unemployed for whatever reason one day blends into another. Now how to turn that into an opportunity?,0
8858,I have been Hired by Exeter. #FootballManager,1
8591,Unemployed or Looking For a Way to Make Extra Money? --&gt;&gt; http://t.co/2oeyhGBvca,0
2541,Looking for a #Academic #Psychiatrist Position Available #jobs https://t.co/eZ2ERrcrEX https://t.co/pKuZmCStvm,0
1392,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job &amp; Career... http://t.co/TKj3x6Gnoc,0
9397,All hired. Now I just gotta take my drug test,1
9365,Looking for a Contract Negotiator Job?  Email info@hiredbyfriday.com http://t.co/9Erin7S8VV,0
4455,Well shit i needa find a new job anyone know any hiring???,0
7834,So I quit the mover job last week and today was my first day at the new job. Back working at a warehouse.Definitely gotta get use to 5am-1pm,1
8633,UNEMPLOYED ? sell someone elses products http://t.co/4tQ8OWO0O2 http://t.co/0hdE2gVztr ways to beat economy info news links ideas,0
2703,#Intel: #Multiple #Positions For Wounded Ill or Injured Veterans in New Mexico and Oregon in #Hillsboro #job http://t.co/rr9v5vG1fu,0
4258,I am applying for every fellowship I can find in 2018. I am so fired up to learn and share knowledge! My brain is ready to expand.,0
4108,Well I was gonna go job hunting in CC tomorrow but ended up getting hired like 5 minutes ago,1
3549,I had the worst job interview today. I feel bad for whomever takes that position. yikes.,0
8518,Got promoted at my day job and got a new night job today also signed the lease to a new apartment! Wow its been a crazy day!,1
1400,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job &amp; Career... http://t.co/Gs7XVm0VAU,0
5852,Bloomberg is hiring a Software Developer C/C++ - Equity Products Job http://t.co/wRTnFZfP4e #job http://t.co/jKGAuxsYFt,0
8284,Got hired at my new job AND got free tickets to tomorrows Mexico vs. Nigeria game? Sounds like a great day to me ,1
107,So I got hired @ this financial service place &amp; I already quit today.,1
8867,Hey guys I just got hired for a new modelling thing and also Im on two new reality tv shows for #2014 and make guest appearances on two!,1
4624,Quit my job yesterday and got a job today #merica,1
8334,Im already hired at my new job just waiting for my background check then Im good to start😌,1
6762,I was recently been given a position to volunteer once a week in a library at A.C.T.  -Exciting times- :D,1
3348,Natasha got fired and I got hired,1
4500,anyone in #inlandempire know of anyone hiring? its time for a new chapter/better job,0
377,Looking for a new career re-entering the workforce or just want to work with kids? Tutoring opportunities available http://t.co/6M3QZKPNrj,0
5060,Gave two weeks notice 3 weeks ago. Started new job yesterday. Yesterday the old job was telling people they fired me. I’m not ok with this.,1
8063,I searching for someone to fill a leadership position on my team! If you are passionate about natural health alternatives please contact me!,0
3679,My new job is the shit and this my first day,1
4820,Being unemployed has allowed me the time to pursue things I love. For example naps,0
9245,Anyone looking for a job? @AvantLink is hiring an account rep position: http://t.co/SEOJiiS7Ry,0
5874,RT @RunningCrazy1: Quit blaming each other and fix the fucking problem!-what I just said in this meeting.-oops-anyone hiring?,0
3313,I find it funny that I was fired yesterday and then rehired lol,1
8721,Looking for a Fun and Flexible Work at Home Job? https://t.co/o4kQHiBEXW #Moms #Jobs https://t.co/5hA2Z3Hexc,0
4754,Anyone kno of places near glassboro thats hiring? #mommyneedsajob,0
5723,I am no longer reporting on education @indystar - laid off Friday. 110% unexpected. Still bent on journalism/covering ed so plz RT,0
7587,Amazon posted a job you might be interested in. Sr. Software Engineer - Amazon App for Android - Greater Seattle A… http://t.co/NYAewKds2n,0
4648,OmG I just got hired at the bank I applied to ha Im quiting my current job thank you jesus thank you lady who interviewed me,1
8827,Just got hired as a part-time web developer. Woo!!,1
9560,RT @clarissa: Im a UX designer/developer/strategist looking for a new position preferably to work remotely. Anyone hiring?,0
8926,@TheGreenClovers know any places in the area that are hiring? Got laid off today.,1
2282,Looking for a Want to be on the cusp of development? Ruby on Rails/Java developers in Morrisville NC http://t.co/CHRt4eRCpO #job,0
6580,Got fired today but at least I got a haircut and my eyebrows done. ha,0
2235,Unemployed since Friday. This sucks.,0
5764,This place just sent me 5 emails to tell me I didnt get the job. I get it. I suck and will forever remain unemployed,0
3660,I officially began my new job yesterday. The whole crew there is really nice and they sent me home today since Im sick lol.,1
6764,Last week I was offered full time my sister just got a new job that is full time and my bf might start a new position at his #Godisgood,1
6788,Anyone hiring #graphicdesigners? Go to http://t.co/r3oym8xtCr #adobe #photoshop #portfolio #artist #designer #graphic #work #career #job,0
3991,MY JOB HIRED ME BACK!!! Im hype af!!!,1
8340,BK fired me Saturday I was a little upset  &amp; Monday Macys hired me 😂😭 Lol whoooop everything happens for a reason !,1
8320,My Internship at the lab ended  today. Got hired at another job soon after  I hope training goes well. 😝 cant wait!,1
1184,So the company I do freelance for stopped production and I got basically laid off this week but Im going to start working fulltime at regular job and just asked for a big raise today so ¯\_(ツ)_/¯ well see,1
8325,So finally my job gave me the date for orientation. Like come on I was hired like 3 weeks ago lol,1
1679,just got hired at Cal sun 2 weeks ago and I already am quitting LOL,1
9510,First thing I am told upon my return to work: Youre laid off next week.Great...Now I have to burn another 5 days of holiday pay. fml,0
5662,Laid off engineers: An early retirement or your own startup? Help to decide is here https://t.co/3ldrxreHTl,0
7475,Now baby girl the dump she no loger wants me Im no longer hired she said that i been fired,1
9511,Laid off. 28 years old. First time without a job since I was 16. Im lost anxious and overwhelmed. Please lend me your ears and provide a…,0
2805,Today gone be a good ass day! I just keep getting good news! 1st I get hired in. Then found out ion have to work tomorrow.,1
9501,@VAMOSteph UNNNNNGHHHHH THIS IS RIDICULOUS NEWS FOR SOMEONE MY AGE. However I AM recently unemployed... (Oh yeah I got laid off Wed!),0
6178,Super thankful for my new position I love my job,1
7947,I quit this week again.,0
4073,today I got 2 awesome things got my Texas driver license and 2... FINALLY GOT FUCKING HIRED!,1
289,I JUST GOT HIRED TO BE A WAITER AT BUNKER HILL BAR AND GRILL WHICH IS A NEW RESTAURANT OPENING UP AT THE MALL HOLY FUCK IM SO HAPPY😫🙏,1
1116,I am searching for a good job but i am not getting it .i am already 29 yrs and i dont know wen i will http://t.co/xeAPAYWQPu #pray #prayer,0
9100,A1. Getting the email that said my position had been eliminated I had never been laid off before that was scary #Internpro,0
9128,Hi i got laid off and also lost a brand new iphone 7 who wants to paypal me $180 for a replacement pls ive been having such a rough time,0
3251,trying to figure out the best way to get fired so i can collect unemployment until i start this new job..,1
3057,Today I made a customers day and a customer made mine: So I recently started a second job working in retail ... http://t.co/osuM8pFwt2,1
8327,The place I just got hired at is closing next month so things are going swell for me,1
7710,@DescovaUAsh yeah things are ok. I got laid off from my job so now Im looking for another graphic design position. Hope to land one soon.,0
4470,Anyone know where is hiring?? #NeedAJob,0
8801,Just moved in NYC hired in Google amazing tech crazy life in Manhattan. I am living a dream and its my bday ;) http://t.co/dOCgfiOjFF,1
4280,Two new rts join the family after financial and mental health debate. Autumn and Drizzle are here to stay #unemployedbiograd!,0
8817,I have gone from underemployed to (temporarily) over employed lol. Havent done a class session since I was hired but I can tell by the end of next week Im going to be exhausted T-T,1
7591,Ingram Micro posted a job you might be interested in: Cloud Business Manager - Orange County California Area US.,0
6285,Microsoft posted a job you might be interested in. Senior GD&amp;I Manager - Greater Seattle Area US via LinkedIn.,0
8712,Looking for a new career opportunity in 2019?  Join our Consumer Leadership team for a Career Fair on Tuesday December 18th from 5:00pm-7:00pm.   Learn why BOK Financial was chosen by @Glassdoor Best Place to Work in 2019!  #LookatBOKF #BPTW    13230 W. Little York 77041,0
135,whats funny is the job i had today wasnt even mine the guy didnt show up at all i just took over &amp; the designer hired me #blessed💃🏽,1
372,I am getting no hours at work. Searching for a new job.,0
4831,I know I am. Since my contract ended #unemployed I have readjusted my life priorities to focus on stuff that makes me happy people I love,0
7126,Ive been unemployed 8 months ask me how many people referred me to anything.,0
4091,Lol not sure why but today I got hired for a real job,1
1650,But people ask me I cant believe you quit your job to find a new one lol you know how hard it is to job search when you work office hours,0
8838,i just got hired as a sales rep yesterday at dish network. as of today im the manager in charge of my own squad.#GreatWorkEthic,1
7592,Here is an opportunity for you to create a #startups and become an online #entrepreneur. Get your start here. - http://t.co/LnOwNmremq,0
5739,I was unemployed for 4 months and about to give up. Then I just got 2 jobs in the past 24 hours. Life is unpredictable.,1
4086,finally I got hired! thank god after I move its gonna be 5-10mins away.,1
284,I got hired a week ago but I havent started yet like what gives,1
2728,#Job #Gadsden Over the Road Driver Company Driver Needed! (USA): Immediate position available for experienced ... https://t.co/rM99CVhBfk,0
3350,my dad just fired and rehired me within five minutes so thats fun.,1
1106,#NashvilleGigs I AM SEEKING A CRAIGSLIST POSTER. EARN EXTRA CASH POSTING ADS http://t.co/RxKM3YzGJ9 #Nashville #NashvilleJobs #gigs,0
7094,My boobs are loving this unemployed thing. They dont have to go to boob jail everyday. #NewGirl,0
1126,I am getting a job as a trader on Wall Street and buying a house in New Jersey. Also I have found Jesus.,1
6777,does anybody thats working know if the place youre working at is hiring? needa job,0
8697,Looking for greater challenges new opportunities and a working environment that lets you challenge yourself and showcase your skills? Look no further! Join us: Intern https://t.co/VIaGW2Lqtb #Veterans #CareerArc,0
4753,Now whos hiring?!?!,0
4065,So I got hired today yay,1
8777,Looking for a job? Project Manager I - Wind Energy Group (IRC9852)Job Details at M. A. Mortenson ... http://t.co/AR6c2sySUt #green #jobs,0
3599,Going 2 be unemployed for a week until my new job starts but I cant afford that wait so now I gotta sell my body like the bonafide hoe I am,1
84,Got hired at a bank life is good,1
8605,Employed? Unemployed?Join the Network of Employable professionals at https://t.co/zxLDzgc4uJ Get Listed!&gt;&gt;&gt;Get Noticed&gt;&gt;&gt;Get Employed,0
2286,Looking for a job a new career or more job satisfaction? 51 Career and Job Affirmations. http://t.co/Zkv30ItwAy,0
3525,Working earlier now in my new position. I am more than thankful for it. Thank you Lord.,1
3510,I set my goal earlier this year. Now I work on it. Resumes sent out tonight for Electrical Supervisor positions. Lets see what happens.,0
495,Well I didnt get fired on my first day at my new big girl job so thats something I can be proud of for fifteen minutes.,1
7327,So I got a part time job counseling kids and families. Was fired today. Riding Harleys and smoking cigars was cited as reason. Bad example.,0
520,Yea Im happy I got a new job. This white lady at my old job wouldve been hype this morning if I went in. I wouldve gotten fired today.,1
6850,Dell posted a job you might be interested in: Network Design Consultant - Dallas/Fort Worth Area US.,0
5981,I was hired! 😄🎉💕,1
3141,My uncle told me since I lost my job if Im not working soon I can come back to the jungle. I responded by getting one fast cuz I never quit!,1
5430,I got fired wednesday now I have orientation wednesday look how God works.,1
4502,Anyone needing a job? Five Guys Burgers and Fries ( Uptown Station in Fort Walton ) is now hiring crew members.... http://t.co/D4xrCYDZHJ,0
1352,Interested in a #job near #Mesquite TX? This could be a great fit: https://t.co/C5lequ0zFW #Labor #Hiring #CareerArc,0
2516,Looking for a new opportunity at a company that values employee engagement hard work and community - with a whole lot of fun mixed in? Consider applying for our Administrative Assistant Position! Details in the link below: https://t.co/0IzrjcFozg https://t.co/GuHIIkbOh2,0
3530,I got the phone call for a better position @ my job you know this a good week for me,0
6511,I am working on a new FT Business Analyst position with a growing company in the Hunt Valley area. My client is hiring immediately! Want to…,0
1435,RT @Neil_ODonnell: Unemployed or looking for a new career path? Discuss options with a certified career coach https://t.co/bVetho3MN1 #jobv…,0
5819,one of our hostesses quit today so Chilis is hiring !!,0
4009,Not gonna lie if I get hired at this new job Im gonna miss my coworkers at McDonalds well some of them.,0
349,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv.... http://t.co/eXIeEZM9cC,0
9010,Unemployed? Use The Social Web App to see open Social Media positions. http://t.co/p2cUeusKjL #unemployed #jobs,1
70,hmmm to become a full time streamer since i got laid off? hmmmmmmmmmm yeah right better off with selling my body.,0
6809,Looking for work for the summer . Anyone know where they are hiring??,0
4444,does anyone know of any jobs hiring rn????,0
2757,I am looking for a social worker internship. If anyone knows of anything please let me know. I have to have an internship by June,0
9018,I got the position! I am now a part-time sports clerk for the Charleston Gazette!,1
6261,Heres an opportunity that you wont want to pass up: Supervisor - https://t.co/JfcIk50g1G #Retail #Austin TX #Job #Jobs #Hiring #CareerArc,0
8550,Today I was hired to teach skateboarding lessons at a birthday party. It was a group of 10 kids. Out of the 10 only 1 tried skateboarding for about 10 minutes of the 60 minute lesson. The rest of the kids rode scooters. But I did teach a them a scooter trick. Still did my job,1
9358,Bitches really put me on medical leave. They lucky I got a second job today,1
9388,The world’s most famous unemployed quarterback is unemployed no longer.ESPN announced Monday that it has hired... http://t.co/QXOcDjjrC2,1
5760,Guys at my work started talking about anime. I am now unemployed and looking for a new job.,0
3195,my swag is currently middle age dad who while searching for a new job after being laid off has finally landed that dream job hes wanted,1
6869,You mightget warnings and write ups can be late for work  And not get fired Only take me one time and I get fired,0
1539,Yesterday I got a job and today I got a call from them and I was like oh no this is where they found my Twitter and tell me I’m fired but false alarm it’s all good.,1
8996,RT @arrowt: If anyones company has any Windows/UNIX/data center positions open let me know please thanks. (I am getting unemployment so.),0
677,Hey so I smacked a bitch today at work cause she would shut the duck up so I had to. So today I got fired and now I am a stay at home mom while my bae is at work,0
4095,I got hired at 2 places today! Aye..bitches gettin paper;),1
7119,Hell yeah I got the job! :) It all started thanks to http://t.co/9RhBgP5osj #unemployed #resume,1
5050,New job paying me 50 cent more than my old one. Im glad i got fired from that mufucka doe. Bounced back even harder.,1
3112,So I quit my job today. Does anybody know if Office Depot is looking for animators?,0
2555,Looking for a teaching or education position? @cityyear @cschools &amp; @AUSLChicago are attending the Winter Career &amp; Internship Fair,0
126,Quit my crap job yesterday today I got hired at a restaurant opening in March. #favor,1
6763,New position is twice the work for the same pay and my new super seems like a dick. Awesome,1
8847,just got hired on to be a Student Events Planner at USC i will be working alongside the Director of Student Events Planner :),1
2931,WELL I GOT OFFICIALLY HIRED FOR THAT CASHIER POSITION AT LEASTWOOP WOOP GIMME DAT INCOME,1
7917,wait ok this time last week i was in philly and TWY just now opens a pop up shop on the same street my hotel was on JFC I QUIT.,0
3973,I just got hired at a dental office things couldnt get better,1
7459,Now baby girl have dumped me. She no longer wants me. Im no longer hired. She says that Ive been fired.,0
7644,Are you or someone you know interested in a Account Executive role? Check out this job! #jobs http://t.co/Zlw5ElxJWu,0
643,Just got hired to clean another store at water side shops named Panerai boutique .. Does anyone know what kind store is that ?,1
2882,After 141 days of unemployment I am so excited to be at work tomorrow morning!,1
1983,Recently I was talking to my therapist about how since I got my new job I stopped crying all the time.,1
8779,Looking for a job? Solar Energy Consultant at Company Name Withheld (Ontario CA) http://t.co/Xcvd6PINju #green #jobs,0
2344,anybody know any places hiring??,0
8271,I got hired at a Bangladesh sweatshop. Meet my 9-year-old boss [video] http://t.co/QzU28IMnCF #hackernews,1
3018,Ok so I just started my new job and found out 4 of the girls I work with are lesbians,1
9156,My company laid off 500 people today. At least I was told I was getting the axe well in advance.,0
