id,text,class
3361,So it seems like I was fired and re-hired and didnt even know it or some shit.,1
4062,Got hired today  get my braces off tomorrow .. Ok April good shit,1
4592,Nobody knows the real story about what happened... People saying I got fired... People saying I quit... Lol...,0
5048,Well first 2 weeks at my new job and its a totally different shift than my last job Im liking the new atmosphere,1
6865,Hell yeah I got the job! :) It all started thanks to http://t.co/ZonHtLooEP #unemployed #resume,1
6920,LOOKING FOR A WAY TO MAKE EXTRA MONEY WITHOUT QUITTING YOUR JOB?JOIN WAKEUPNOWhttp://t.co/Fot1qF35xV http://t.co/bF4blUfJ6M,0
2566,Looking for a #Visually #Impaired (VI) Teacher Position-Contract-Long Beach CA #jobs http://t.co/f1I3uVyhmx http://t.co/3OdkFrqRLL,0
3820,The last quarter in which I worked full time at a reasonable wage (Oct-Dec) is not counted towards my unemployment benefits!,0
4098,I got hired at both of the jobs I had interviews at today. I am going to vomit,1
1718,Things I am learning today: Unemployment claims are filed in the state you worked last year not in the state where you were laid off,0
1983,Been working hard at my new job so I decided to reward myself! gibson #sg #gibson #custom #guitar http://t.co/o3HDIJvfLL,1
1255,Here is a great opportunity for an RN who wants to work in the Mother/Baby department: http://t.co/gcOCeLBiFn #jobs http://t.co/i1zk8DRky6,0
6870,Well I am now officially unemployed and sold my car. Thankfully it is all on purpose ahead of my move to Portland.,0
3656,I love my new job man.,1
4590,Money was made. Got put back on the schedule at work after quitting. I mean today overall was really good.,1
2346,weird mind place bc my job made me depressed which led me to drink dangerously but I can tell Im a different depressed being unemployed,0
5278,Unemployment its been real - but Ive got a new friend now. Its a senior-level position at RED Digital Cinema. They help make movies.,1
5297,@VAMOSteph Its actually okay. I was planning on quitting next month. They eliminated my position instead. So I get unemployment at least!,0
3168,@RedLaurent I dont know yet. Im trying to find a job first after being laid off from my last one. Well see,0
5774,Know someone for this job? Java Equity Developer (3 roles) in New York NY https://t.co/BIR6YPYvS2 #java #dev #techjob,0
2575,Looking for a job? Employer with a position to fill? Energy JobsHQ is the new O&amp;G job board that has you covered! http://t.co/sPsVDISJQ6,0
966,I went in American Eagle and filled out for a seasonal position less than an hour ago &amp; they just called &amp; ask me to work tomorrow,1
103,Got hired as a music sales rep today so entirely expect my life to get much more Mad Men-y,1
7159,I am currently unemployed. But I do wish both teams and teammates the best of luck and injury free season https://t.co/l0NwPJOM3L,0
1375,Interested in a #job near #Mesquite TX? This could be a great fit: https://t.co/9u74BCVmIc #Veterans #Hiring #CareerArc,0
3663,Wow so far I already fuck with all the managers at my new job.,1
7622,God is awesome.  I never thought after seven months of unemployment I would have students asking for me after four weeks of a new position.,1
1337,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/5ovnROc70Z #Retail #Hiring #CareerArc,0
111,Yesterday I applied everywhere within view saw the worlds end slept for 3 hours got ready for an interview hired on the spot.,1
7163,I am unemployed and desperately need a job Please pray so that i may be de~ https://t.co/xnnLQy9GmU #pray #prayer https://t.co/Gxai3wOsFT,0
1174,In other news I got laid off today. #ayyyyyye,0
4097,Fuck yes got hired at Eskimo Joes. I will not miss Oreganos one bit.,1
2991,So I recently started work for a pet boarding/doggie daycare and someone was REALLY fucking happy to see me this mo… https://t.co/GDPFizGxUw,1
6430,Dylan lost his job &amp; I got a job today ...funny,1
6550,Today is my 2nd day working a new job at a work-from-home position!,1
2936,I applied and got offered a position today in which Ill be able to use my college degree,1
5724,Hell yeah I got the job! :) It all started thanks to http://t.co/4AFhqX1nIh #unemployed #resume,1
3194,my swag is currently middle age dad who while searching for a new job after being laid off has finally landed that dream job hes wanted,1
64,Crazy how I got laid off just last week &amp; got a new job already,1
6625,Dell posted a job you might be interested in: Network Design Consultant - Dallas/Fort Worth Area US.,0
3598,Temp job was just offered. I wanted to take it but too far. Vehicle in shop.lost the battle but will win this war on unemployment,0
3223,Wow I just realized I got laid off and hired in one month. Laid off April 7th hired May 7th. Really got a job in one month.,1
7022,So I got a part time job counseling kids and families. Was fired today. Riding Harleys and smoking cigars was cited as reason. Bad example.,0
6056,Been working at my new job for a month and today I got offered a shift manager position. Couldnt be more thankful for the opportunity. 👍,1
342,I am currently looking for Networking Partners. I am looking to trade referrals. Looking for Web Developers CPAs Advertising Payroll....,0
278,Today I applied for 3 jobs and like I dont want any of them,0
2748,#Job #Milwaukee Sales Opportunity (Waukesha): Position Information Position: Automotive Program Sales Consult... http://t.co/fh6DujIP3Z,0
4077,Got hired to change brakes and  clean a car oooooh yes,1
2751,I am seeking indie/underground musicians in the greater Seattle-Tacoma to network with as well as the region.  http://t.co/IOpMgQLXoP,0
4822,Im watching the Doctor Who 50th Anniversary Special because Im a big Doctor Who fan and Im also very unemployed.,0
1958,In my past 10 days at my new job my boss has been out for 4 and in late out early for 6 because he can #rolemodels,1
746,Looking to earn some extra money through the holidays and beyond?  The City of Miami has a position you might be... https://t.co/XhFjPitWZz,0
7161,Currently unemployed. What now.,0
2904,now I work at value village. where will I work next week? any bets???,1
6400,Well I got fired from my job today for stupid reasons...,0
1997,I was stressing over leaving my old job but my new job treat me like I own the place. You really gotta be willing to progress,1
3902,#Accounting #Job in #Morristown  NJ: Accounting Manager Real Estat... at Robert Half Finance &amp; Accounting http://t.co/Kjg1HRYse0,0
2853,Looking for a career change? Working with Accounting Principals has perks http://t.co/Kq5ImxBGf0 @acctprincipals,0
2021,So Im starting this new job at a news station the same day SmackDown is in town. Holding out hope someone shows ip to promote on my 1st day,1
6509,I havent openly talked about this but 5 months back I was let go from a position I moved from NY to LA for (after 1 month). I was heartbroken &amp; felt pessimistic about the idea of loving what you do &amp; that I a recent college grad could be successful in the workplace...,0
148,I then walked out the same job I got rehired at... I feel kinda guilty,0
1084,I am looking for a UI UX designer for a Perm FTE position in #Sacramento Do you know anyone? Reach out to me. 916-403-4076 #ITjobs #looking…,0
2943,Same day call interview and Hire! Thank You Jesus! I will officially have a teaching position this upcoming school year!,1
2160,Searching for #work in Concord CA? Send your #resume to Volt Workforce Solutions. http://t.co/4Q31onhycN #gethired,0
2024,Got fired a few weeks ago for showing up a few minutes late several times. You can ask my boss. Got hired back and put on days. Its cool.,1
4759,Tired of being unemployed especially after searching for so long. All I need is an entry level job people! Come on!,0
3219,Got laid off and paid today. W.e. Im in the union I start working in the next 2 days.,1
5099,I got fired earlier and as soon as the store closed I went back to ask for my job back and they immediately said yes lol,1
5700,Ive Now Been Unemployed For Four Months Now. I Cant Start My New Job Until I Get My Fingerprinting Physical &amp; PPD Test Done.,1
2019,I unknowingly started my new job today so yeah thats great,1
5018,I GOT A NEW JOB THAT STARTS IN A MONTH JUST INCASE I GET FIRED FROM MY CURRENT JOB BEFORE THAT.,1
3306,Got fired today..,0
5191,Might be wise to explore another income stream......because eyan le get laid off any fuckn time.,0
6470,today I got a job &amp; today I also lost that job smh,1
7266,@THEBEST110985 I am currently in between jobs.........used to work for the Postal service but got laid off.,0
1161,Today I got laid off but at least things in this ARG are really heating up. #ingame,0
4651,I quit my job today...,0
7173,Looking for work?  Are you unemployed?  We are now hiring. http://t.co/uwCbHWfUuh http://t.co/ryNj95gBih,0
384,I am looking for some extra help. I am adding an auto repair technician to my workforce. Email me twonutsmessage@gmail.com,0
3120,today I quit both my jobs accepted Jesus back into my life and quit all hard drugs,0
4631,OmG I just got hired at the bank I applied to ha Im quiting my current job thank you jesus thank you lady who interviewed me,1
1440,RT @Neil_ODonnell: Unemployed or looking for a new career path? Discuss options with a certified career coach https://t.co/bVetho3MN1 #jobv…,0
594,Did anyone else get hired at the mall for seasonal???,1
6556,Finally started my new position today at work and man oh man am I happy $,1
3970,I just knew I was gone get hired today walk in with positive vibes youll get a positive outcome!,1
721,Trying to figure out the job situation. I was fired due to scheduling conflicts. (School). Which is illegal but hey,0
927,Got hired  t best buy mobile last week &amp; today I have an interview with FedEx for a customer service rep position! #needthat#,1
5943,Choose a job you love and youll never have to work a day in your life. Were hiring! https://t.co/6X0KNEL5uF https://t.co/ruUw9ga4sD,0
1995,First day at my new new job &amp; my boss is 10 mins late when I was 10 mins early..Hmm.,1
4761,Apply Today: Are you searching for a Social Media Job? Use The Social Web App. https://t.co/p2cUeub9bH #unemployed #jobs,0
722,I have been fired by Pepsi. I tested positive for Coke.,0
26,officially starting may 11 at my new job wooooooo. i got laid off early feb and this new job seems like a step up in a lot of ways.,1
3294,I got fired today and got hired somewhere else with more money 30mins later lol,1
4100,I just quit my job cause I got hired some where else &amp; I start today YES GAWD!,1
2732,#Job #Georgia Trainer Plant Maintenance at http://t.co/MaYS1DgaSa (Cumming GA): SUMMARY: This position is resp... http://t.co/kCxvW9pnDH,0
1706,Sucks being laid off. Least I get unemployment,0
6075,Starting work at my new #library today helping @ circ. Training for my new position starts Monday at reference #excited #nervous #changes,1
2053,Looking to Hire or Be Hired? Turn to Social Media (Job Recruiters Love It Too) http://t.co/AM4dwL9eTe,0
3960,I just got hired at a dental office things couldnt get better,1
400,I am Looking for work in fixing #computers or #security #jobs.https://t.co/wCK1SPs6rv#fintech #bitcoin #rimbit #crypto,0
5728,Hell yeah I got the job! :) It all started thanks to http://t.co/JDWIP6NvwK #unemployed #resume,1
3670,My Mama Just Called &amp; Congratulated meh on my new job,1
6150,Google posted a job you might be interested in: gCareer Program 2015 (Japanese-English Bilingual) - Within 23 wards Tokyo Japan JP.,0
98,I just got hired and today is my first day and I already really dont wanna go to work,1
4049,Received a phone call today from Dollar General.  I got Hired! Woot woot!,1
5053,I recently quit my day job. It was one of the toughest decisions Ive had to make in a very long time. Somehow... http://t.co/vn8PJbOxqF,0
2754,i am looking for someone who is experienced with designing and making flyers. Please hit me up i have some work to be done. will pay,0
3665,I start that new job Wednesday at 6 am. I gotta stop this bullshit 3 am stuff,1
3571,i got part time counseling job at an evening program. going in tonight to learn the ropes :) no longer unemployed,1
4043,So i got hired today rite away and start tomorrow at my new job,1
7501,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv.... http://t.co/1xsVyjqnJg,0
6538,Last day at my present job start my new position Monday!  Both happy and a bit melancholy been working with these folks for almost 10 yrs,1
1065,I am Looking for work in the Oakland California area.https://t.co/GYOhEV0xqG#JobListing #JobOpening #JobTips #Résumé,0
150,I didnt get fired but I just got hired.,1
7588,I have been Hired by Exeter. #FootballManager,1
5693,I finished at Barnes and Noble yesterday. I start my new job Monday. Enjoying 2 days of being an unemployed bum.,1
3309,My club fired me last night I called this morning and told them Im filing a lawsuit they rehired me so fast😩😂😂😂,1
7669,Searching for a new #job this weekend? Grab a ☕️ and check out our open positions: https://t.co/CTSsx0oI9o https://t.co/bwwDBdg8Gs,0
5002,I am late on my first day at my new job and Im prob gonna get fired already I suck,1
4731,Why dont people want to hire in the middle of the summer??? Broke life aint fun,0
2032,Looking for a great career? Get Hired! https://t.co/1vxCFQSFja  #jobs #trending #jobsearch #career #job #gethired #hired #job #RT #CEO #CFO https://t.co/srkvLSYBqg,0
1025,Interested in a #job in #Kentucky 20005? This could be a great fit: https://t.co/qJpKzeZIWg #NowHiring #GetHired #SupplyChain #Hiring,0
7071,Went from quitting my job to being out of work for 2 months and now I have 2 jobs,1
247,got hired to be tutor in my summer statistics class even though I know as much about statistics as the guy Im tutoring,1
6841,First night at my new job was so much fun... Yaaaay Michelles not unemployed anymore!!!!😝,1
192,i got hired on the spot by Mister E...or just E the finance guy who worked at HYundai Mazda and @HarrelsonNissan ask tre about E,1
2559,Looking for a teaching or education position? @cityyear @cschools &amp; @AUSLChicago are attending the Winter Career &amp; Internship Fair,0
5738,I’ve been unemployed for 3 days and i am already so bored. can’t wait to start my new job monday.,1
1673,Got fired got hired and quit a job all in the same day 😂 aint that some SHITTT,1
1709,everett says: I was laid off in Aug 2012 with the intention of not filing for unemployment but still dont have... http://t.co/FY6ZiAEs,0
3544,I GOT A JOB MY CO OP TEACH CAN NO LONGER SHAME ME IN THE ART OF UNEMPLOYMENT,1
7600,Recently laid off? Check out the #ILworkNet Layoff Recovery Guide to get back on track with your employment goals! https://t.co/5RUFutgcF8,0
325,I am looking for a self employed IFA who may want to work for a new dynamic wealth management company based in Nottingham. Know any??,0
2237,I was employed and now im unemployed again. #walmart #seasonal #temp lmao.,0
243,Got hired for a new job today. Pays $4 more than my current job full time + benefits. Moving up in the world!,1
3964,oh right my boss emailed me today ASKING IF I WANT TO GET REHIRED FUCK YEAH I DO,0
3024,just started my new job and some bitch i work with decided to tell me that my bf fucked her in HS? Like ok? Do you want a cookie?,1
2983,Weird state of my life. Yesterday I was being interviewed for a position today I was interviewing people for a position.,1
4978,I got fired from my job today!  Its about time!  I hated that place,0
2801,Went applying today got hired on the spot. Worked a 12 hours shift now Im tired af,1
4779,I #need #cash #fast but i am unemployed https://t.co/j8o355OMXz,0
7017,I fired my employer today,0
295,Got hired right after I interviewed,1
2371,Anyone know of places hiring?!,0
4738,Does anyone know of anyone hiring? I am looking for a part time/ full time gig during the midnight hours. Anyone? Anything? #WesternMass,0
2764,I am looking for a mom or moms who want to earn a full time income while working from home! All you need is a... https://t.co/GMoVaokf6x,0
2008,everyone at my new job calls me Kimberly &amp; I feel like this is a great opportunity for me to have an alter ego,1
2092,Top Story: Looking for a great career? Get Hired! https://t.co/1vxCFQSFja  #jobs #trending #jobsearch #career #job #gethired #hired #job https://t.co/6Jak1J2OG5,0
7637,A2: Im currently not working but I am looking forward to use more of the suggested leanings like  cost per conversion etc. #mgmt6650,0
3703,Looking for a job or an internship? Americans for Prosperity is hiring! Apply today! #job https://t.co/fxLuU3OFNU,0
4734,Anyone kno of places near glassboro thats hiring? #mommyneedsajob,0
1743,Laid off Friday unemployment office Monday sigh,0
1982,I should of starting working at this new job this week now Im home bored asf,1
4841,Anyone working in retail know places hiring ???,0
7626,I got the position! I am now a part-time sports clerk for the Charleston Gazette!,1
2115,Searching for #work in Albuquerque NM? Send your #resume to New Mexico State Personnel Office. http://t.co/iCPzGjdNAw #gethired,0
2356,Is anywhere hiring?? Someone please tell me of somewhere,0
5629,If only been laid off for 2 days are i have a potential job lined up. I must be lucky or something.,0
932,Got hired to be a music reviewer again next semester but idk if I should take the position or not? Hmm.. decisions decisions.,1
7510,Got hired for one job last week and just got offered a job with the charity I volunteer for today #blessings,1
1582,Looking for a job? Assistant Project Manager - Wind Energy Group (IRC11056)Job Details at M. A. M... http://t.co/ZH10ujjfJQ #green #jobs,0
2601,Job fired you? Or laid you off?Looking for a job and no one will hire you?Hire yourself  this has worked for... http://t.co/fR0Wx7N4vJ,0
5028,So I decided to delete my Twitter in a couple days so I dont get fired when I start working at this new job for something I put up,1
3018,Ok so I just started my new job and found out 4 of the girls I work with are lesbians,1
1190,2 weeks ago I got laid off 2 weeks later I got 2 jobs paying more than the one that laid me off! 😁😳,1
5641,As of now I am officially laid off. Yippee.,0
3302,I got fired today......,0
1548,This week I got into a massive fight with the guy who got me pregnant got fired from my job broke my new phone and tomorrow I have to go get std testing done because I was raped a few weeks ago. It’s only Wednesday. If there is a higher power it wants me to give up.,0
3188,Well my life has changed again. I was laid off from my position yesterday due to sales has decreased drastically... http://t.co/NtesFPKvky,0
7589,#WWE has hired me in the short term to replace superstar Sheamus who will miss 4-6 months with a torn labrum. #BadBartkowski #Fella,1
3056,Today I made a customers day and a customer made mine: So I recently started a second job working in retail ... http://t.co/osuM8pFwt2,1
2884,After 141 days of unemployment I am so excited to be at work tomorrow morning!,1
1173,Got laid off and rehired by the same people as full time 1-2 weeks later..,1
43,Ill check this out within the coming days because Ive been terminated laid off and or locked out from my previous job. Thank you benefits,0
716,Guess I am fired not showing up last two days. Well I was gonna he tossed like garbage on a key error or whatever,0
2916,RT @DrunkenGeeBee: Just got offered a position doing what I want to do and at about a 20% raise from the job that fired me. So yay today!!,1
5748,Anyone know any places that are hiring bc im really close to quitting and walking out,0
4066,whatever i got hired today so thats good,1
3673,2nd day at my new job still sitting around doing paperwork. Thats going to end real quick cant wait to start!,1
2175,Searching for #work in Cleveland OH? Send your #resume to Amotec Inc.. http://t.co/bNF6YGmSrA #gethired,0
408,#Job #NewJersey Entry Level/Management Customer Service Positions: NJ-Trenton What Are You Worth? Beginning a... http://t.co/YV7CA9H5ng,0
4103,I got hired again to babysit and made $30 I FEEL RICH!!!!,1
3281,Looking for that perfect job? Download the BlazeJobs app now! #okcjobs #job #nowhiring #getfiredhttps://t.co/fSivfOKPmx,0
5073,When I woke up this morning I did not think that I would be fired from asked to return to and quit the same job all within a span of 2 hrs,0
5015,Ive been at my new job for a week and I just broke a fucking table in half so Im sure Im getting fired.,1
5264,I can sleep late and still get in dumb sleep.... that unemployed lifestyle,0
7370,I quit my job yesterday and start my new job on Monday. Dad calls me this morning: How does it feel to be an unemployed Mexican? #jokester,1
7603,Now hiring: Unemployed or laid off? Hiring ASAP!! 35k-60k 1st Yr http://t.co/TUabmezD9M,0
982,If youre a hard worker and interested in making real money as a delivery driver hmu and Ill get you hired,0
3773,i was employed for two days but now i am Unemployed,1
2202,Starting week #2 of being unemployed and I am still freaking out :( I need a job and soon...,0
4485,Ummmm anyone hiring ?? Need a good paying job asap,0
924,Got hired  t best buy mobile last week &amp; today I have an interview with FedEx for a customer service rep position! #needthat-,1
2339,oh man im like unemployed for three days. but also new job in three days! also also three day weekend!,1
6380,I got fired from one job today &amp; hopped on another job today &amp; start tomorrow man god is good. #bless🙏,1
4975,I got fired from my job today,0
116,Lost my job yesterday. Jus got hired again LOLLL,1
7178,Looking for work?  Are you unemployed?  We are now hiring. http://t.co/uwCbHWfUuh http://t.co/hIAJMSf8Yp,0
6851,3 yrs ago I was #unemployed but today I work when I want from home. Heres where I started for FREE! https://t.co/LnOwNmremq #BMRTG #TGIF,0
604,Who calls somebody this late at night to tell them theyre hired!?!,1
3311,i got fired and then rehired haha,1
7368,Im sitting at my new job 15 minutes before my first shift &amp; its so busy I want to quit.,1
