,neg_model,pos_model,text
161693,0.9537424000000001,0.046257555,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5DhvRUt https://t.co/VYmGxxe448
59859,0.9537424000000001,0.046257555,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5DhvRUt https://t.co/VYmGxxe448
270563,0.95373166,0.046268307,RT @Spare_Desks: What Makes a Really Effective #Coworking Space? http://t.co/CNwsnW8Fop #startup #entrepreneur
392961,0.95371747,0.04628254,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/u2EzjGjyxL
392963,0.95371747,0.04628254,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/u2EzjGjyxL
407627,0.95371324,0.046286743,RT @woareskhan7: #startups Instant #loans $35K bad credit ok: https://t.co/dMd5nhvelR https://t.co/TxSCZ5UfxB #credit #jobs #jobsearch
207687,0.95370024,0.046299774,RT @jobs4MIL: #jobs4u #jobs Overnight Custodian http://t.co/UFnk0ixfk6 #MIL #milwaukee #WI
33941,0.95369244,0.04630754,"How to prospect on Facebook HERE ===&gt;https://t.co/FZexIbTJ1j

#Itworks #prospect #mlm #networkmarketing"
58489,0.9536849000000001,0.046315107,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5Dheh2V https://t.co/WBsK0NRcLK
396485,0.95367867,0.046321318,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/jnPn5xBmju
391044,0.9536496999999999,0.04635035,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/oAwwKW26dD
23682,0.9536496999999999,0.04635035,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/oAwwKW26dD
57285,0.9536174000000001,0.04638255,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5DhvRUt https://t.co/IOyj3UYqbI
159097,0.9536174000000001,0.04638255,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5DhvRUt https://t.co/IOyj3UYqbI
236647,0.9536028,0.046397187,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/feyBQG138X
336392,0.95355093,0.046449054000000004,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/Px5LsfQdRY
55514,0.95349765,0.04650239,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5Dheh2V https://t.co/0ACoOHSQeX
55515,0.95349765,0.04650239,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5Dheh2V https://t.co/0ACoOHSQeX
157277,0.95349765,0.04650239,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5Dheh2V https://t.co/0ACoOHSQeX
9507,0.9534883,0.046511695,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/LcGMbcEi2z
377069,0.9534883,0.046511695,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/LcGMbcEi2z
20458,0.9534838999999999,0.04651613,#Periscope: What to say when they say they need to think about it? #networkmarketing #mlm #closing #workfromhome https://t.co/AU9Ln6hYF5
59102,0.95348364,0.046516318,RT @HDmicrojobs: Get 1000 likes on any #pinterest #advertising pin https://t.co/R2Z5Dheh2V https://t.co/4vZaTpK1QF
223185,0.95347965,0.046520364,Excellent job! #addicted.org is mobile friendly! - http://t.co/Xs0QXm2gsl http://t.co/u3TJQhtk5i
390155,0.95347595,0.046524085,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/Z8qrzXifGy
22716,0.95347595,0.046524085,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/Z8qrzXifGy
171405,0.9534558000000001,0.04654424,"#Integrating Google Forms in Android WebView, SignIn button not working
#Tech #Internet #Question #HowTO
https://t.co/HUTGyYCfiW"
164424,0.95344853,0.046551418,Hiring Food Service Cashier in #CouncilBluffs. Watch: https://t.co/CTcl4c5r59 #Jobs #RestaurantFoodService
344004,0.95343685,0.046563122,RT @FindCoolJobs: Best Jobs in The World https://t.co/d6PNOA00NA https://t.co/MAsoXtjVCx
344003,0.95343685,0.046563122,RT @FindCoolJobs: Best Jobs in The World https://t.co/d6PNOA00NA https://t.co/MAsoXtjVCx
390101,0.95343685,0.046563122,RT @FindCoolJobs: Best Jobs in The World https://t.co/d6PNOA00NA https://t.co/MAsoXtjVCx
2382,0.9534264000000001,0.04657363,"#writers, find out which keywords really work on #amazon. See which #ebooks are selling big! https://t.co/44AZfZVnX7 #writetip #selfpub"
301193,0.95341015,0.046589807000000004,RT @successwsuzie: Build relationships not customers. #networkmarketing =&gt; https://t.co/POONvmNynZ https://t.co/kg4KkiLtmE
22278,0.9534088,0.04659127,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/pu6gzYtr5O
22277,0.9534088,0.04659127,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/pu6gzYtr5O
389659,0.9534088,0.04659127,RT @FindCoolJobs: Are you looking for legitimate work at home jobs? https://t.co/vi66fNV1mG https://t.co/pu6gzYtr5O
30456,0.9533937,0.046606336,"How to prospect on Facebook HERE ===&gt;https://t.co/y0fbS9qG8f

#Younique #prospect #mlm #networkmarketing"
322724,0.95339274,0.046607304,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/3kdtCXdoyN
66506,0.9533765999999999,0.046623412999999995,RT @billsoftnet: #InternetofThings: Job Killer or Job Creator? https://t.co/wnCGN6xeMc #IOT #Technology #Business #IoE #Internet #IIoT
330664,0.9533381999999999,0.046661768,Are you a #business owner? Reserve your Free pass on: https://t.co/KwcKmU93ky #b2b #directsales #ecommerce #telecom #workshop #merchant #atl
230006,0.95333755,0.04666246,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here http://t.co/r9MzfFlEq3 http://t.co/TvtPjFgdyx
371849,0.9533187,0.04668127,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/Z4ZaXJEBjA
347412,0.9533007,0.046699245,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/aF992LGXQz
346996,0.95329964,0.046700392,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/J9LrG8BPud
169942,0.9532974,0.04670267,#periscope #news Do You Know Your Ecommerce Business' Core Products? https://t.co/KJlqf88Vhf #jobs https://t.co/baitUbIVRB
267470,0.9532853000000001,0.046714805,Struggling With Network Marketing? Try This Advice! - http://t.co/MXZEjt77Fb
454953,0.95326924,0.046730824000000004,RT @jobs4NYC: #jobs4u #jobs Reservations Agent http://t.co/OdktingvhI #NYC #newyork #NY
159971,0.9532485999999999,0.0467514,RT @HDmicrojobs: Get 1000 likes on any #pinterest pin #marketing #business #promotion https://t.co/R2Z5DhvRUt https://t.co/v2SZ1OsWDT
213988,0.9532343000000001,0.04676562,Looking for a new #job in #Texas? Subscribe to #JobAlerts! http://t.co/KEh1spHAWR
357417,0.9532306999999999,0.046769332000000004,RT @FindCoolJobs: Hunting for a new job? Get advice or search over 1.6 million jobs here https://t.co/r9MzfFlEq3 https://t.co/r3Uv2senIx
166739,0.95323056,0.04676945,RT @IvankaTrump: #TheSkillSet: 5 tips for pitching to investors: https://t.co/UberfxtYCE #womenwhowork #careeradvice https://t.co/xmpxOh4pR9
152843,0.9531821,0.046817858,RT @IvankaTrump: #TheSkillSet: 5 tips for pitching to investors: https://t.co/ojY5ZkekSG #womenwhowork #careeradvice https://t.co/eCyfOvxMIe
25190,0.9531773000000001,0.04682269,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/mN2fGZP952
346422,0.9531773000000001,0.04682269,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/mN2fGZP952
392468,0.9531773000000001,0.04682269,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/mN2fGZP952
237774,0.95316905,0.046830993,#Retail #Customer Service Associate needed in #OverlandPark at Fedex. Apply now! #jobs https://t.co/n9MwGiQGTt https://t.co/puVkgMK4cJ
375251,0.9531565999999999,0.046843465,"Looking for a job in #Lynwood, #CA? Teller https://t.co/KKAns5ywI8 #jobs #hiring"
328844,0.95314205,0.046857953,RT @FindCoolJobs: Search Hundreds of Job Boards at Once https://t.co/wI6lSO7uhZ https://t.co/LehPnN4FEY
345949,0.95313686,0.04686313,"Daily Action Plan To Fire Your Boss! Here ==&gt;
https://t.co/nTKMKyk5dE

#Itworks #Business #NetworkMarketing #mlm https://t.co/qXfMruzV3O"
501037,0.95311606,0.04688397,X__X RT @MigoJobs: Getting authentic out here. http://t.co/rWMKcOhQJY
