,neg_model,pos_model,text,dist_point5
167850,0.5004867999999999,0.49951320000000005,I'm working graveyard and I really don't wanna do anything,0.00048679999999995394
399244,0.49950984,0.5004900999999999,Off to MSU to work the MI At Expo with @delaneeyann and run around EL a little,0.0004900999999999378
472887,0.50049776,0.49950224,I should probably start working on my poster.,0.0004977600000000137
255196,0.5005228,0.4994772,At least work is over 😀,0.0005227999999999899
57190,0.49946326,0.50053674,Watch me work 💪🏽🤑,0.0005367400000000355
31042,0.5005518,0.4994482,One time my brother met @nickjonas when he was here in NY for how to succeed in business. My brother worked with stage management,0.0005517999999999912
121779,0.5005782,0.49942175,Our 6:30 bootcamp class is ON for tonight! Shake the chill and get your workout!,0.0005782500000000024
395508,0.50059193,0.49940807,Florence Welch is an angel. I hope I get to work with her one day... #greenlight,0.0005919300000000183
268607,0.5006239,0.49937612,I'm probably gonna leave work after this movie go off. Lol,0.0006238800000000211
211880,0.5006526,0.49934733,work at 6 am on a sunday u_u,0.0006526700000000218
261119,0.5006548,0.49934518,"in my bed, watching interviews 😅 #WhereIWasWhenZaynQuit",0.0006548200000000004
297413,0.50065535,0.49934465,"Well, I managed to spend the entire semester drinking margaritas and eating tacos and saying it was homework for my Latino Urbanism class",0.000655349999999999
57217,0.4993407,0.5006593,I wanna start posting workout videos on my IG 🤔🤔🤔 but I don't know 😅😂😂,0.0006593000000000293
357932,0.49933103,0.5006689999999999,@JJKresl47 yeah! She did an amazing job!,0.0006689999999999197
319702,0.49931985,0.5006802,My manager decided we are all going to dress up as GOT characters for our trainer Olympics... &amp; people wonder why I love my job so much,0.0006802000000000197
265172,0.49929234,0.5007076,Stop wishing for it and start working for it.,0.0007076000000000304
122298,0.49929234,0.5007076,Stop wishing for it and start working for it.,0.0007076000000000304
191194,0.49929127,0.5007087,"I need to go to work 
I'm broke",0.0007087000000000065
119884,0.49928772,0.5007123,So much work 😰,0.000712299999999999
410156,0.5007805999999999,0.49921942,I worked out yesterday and I feel the burn now while I'm at work.,0.0007805799999999752
116041,0.49919298,0.50080705,"it's gonna feel weird working in an office setting again, but it's what I know best. 😊💸",0.0008070500000000314
53890,0.5008277,0.49917224,Hannah and I work together again Friday night 😎😎😎,0.0008277600000000107
463814,0.49909663,0.5009032999999999,Lot of stuff to do today before work,0.0009032999999999403
428957,0.500918,0.49908206,They did a great job with it. I am def seeing it again this weekend!,0.000917940000000006
467325,0.5009549,0.4990451,"I hate school with passion, I love learning so much. But I hate school. Does that make sense? I have to work, so keep buying #HoldTight!",0.0009548999999999808
423998,0.5010106,0.49898943,Needa be sleep good I work at 12,0.0010105699999999884
306475,0.49896356,0.5010364,"Working all summer and getting myself right financially, spiritually, mentally and physically is the goal so, I come back refreshed.",0.0010364000000000484
471827,0.50104165,0.49895829999999997,These bitches say they don't like me but then they got me on every social network ya bitches love me,0.0010417000000000343
366847,0.50105137,0.49894866,And there's a difference between just sitting around being to yourself and setting yourself aside from distractions to work. -MF,0.0010513400000000117
243772,0.5010604000000001,0.49893957,kinda happy I work half of the Saturday bc it'll give me something to do while all the couple r out doing cute stuff 😭,0.001060430000000001
107305,0.50107586,0.49892414,"Today marks 2 awesome years as part of Twitter's Ads team! Feel blessed to be working here, thanks to @kevinweil, @aroetter and many others.",0.001075859999999984
27131,0.49890536,0.50109464,"Surprise! Didn't even know I was getting a raise at work, but I did.",0.0010946400000000356
301701,0.5011077,0.49889234,About to cop job #2 💸💸,0.0011076600000000103
99974,0.50111175,0.49888825,Oregon State football coach Jonathan Smith is on the Jim Rome Show right now (CBS Sports Network on TV),0.0011117500000000224
61434,0.49888653,0.50111353,I forgot to tweet earlier this week that I work for We Know The DJ now!!!! I'm so excited,0.0011135300000000292
471510,0.49887523,0.50112474,****At my last job I was overworked and under paid. That's why I decided to take advantage of an opportunity to... http://t.co/tVCFNvPODX,0.0011247399999999574
332776,0.50112826,0.49887177,@JimmyLevendia All spiffed up for your on-site interview for a job in the Secret Service. I believe you'll be assigned to the Trump detail.,0.0011282300000000078
420335,0.50113606,0.49886397,Me too! RT @datingmyspouse @MoniseLSeward so true.... I started right after I lost my job too. #SoFabCon,0.00113603000000001
407208,0.5011459,0.49885407,Totally just fell UP the stairs at work. To everyone who just witnessed that: you're welcome.,0.0011459300000000172
106430,0.49883166,0.5011684000000001,Things will work out🙏,0.0011684000000000694
200865,0.4988237,0.50117624,"I have a job opening for an Executive Chef. Contact Me in Clinton, NJ http://t.co/ySD3rNz1Lq #job",0.0011762400000000506
247234,0.49880946,0.50119054,Homework📚Cook😋Shower🚿Talk To My Bug🐛😍Until I'm Sleep😴... Work In The AM &amp; I Have Night Class ! A Long Monday Ahead. #GN 💤🙏💪,0.0011905399999999622
52479,0.49880227,0.5011977,Weekend was BOMB..but now back to work.,0.0011976999999999682
450613,0.5012051,0.49879490000000004,"@CandyM037 very recent event. Hubs got a great job offer in NJ, so it's back to our home state we go!",0.001205099999999959
326262,0.5012058,0.4987942,I fell asleep with gospel music on last night. I remember my mama making us do that to lift our spirits. I am happy to know it still works.,0.0012057999999999791
393139,0.49879179999999995,0.5012082,Let me get up and get moving for work 😑😵,0.0012081999999999926
430346,0.50123477,0.49876526,"Alarm is set for 5:30. Got a long swim and bike workout tomorrow. No rest day till next Friday, before my tri. #BePhenominal",0.001234740000000012
59042,0.5012577,0.49874229999999997,Uhh and then next weeks. Monday Tuesday Wednesday and friday I'm working 2-10:30 👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽,0.0012577000000000282
422997,0.49873915,0.5012609,Have been at work for four hours already today.,0.0012609000000000092
359227,0.4987318,0.5012681999999999,"@LauraKRedMoon Oh, nice! Thanks! I didn't realize that. It'll be my reward in a few weeks when I finish a big deadline at work. #impatient",0.0012681999999999416
263451,0.49870262,0.50129735,"You mean Jamie has to control his temper and keep his mouth shut and not provoke someone?! Aye, well, that's not going to work. #Outlander",0.001297349999999975
445259,0.49867743,0.5013226,I'm going to be busy with science work all day today so I will not be on my phone all day,0.0013225999999999516
485003,0.5013462000000001,0.49865386,I need a new fucking job,0.0013461399999999957
382230,0.50136864,0.49863142,My friend just woke up. I've been working for almost seven hours. Something's not right there haha.,0.0013685800000000081
476501,0.5013752,0.4986248,Good job Broncos !!,0.0013752000000000209
320523,0.5013805,0.4986195,"Just had to make sure you knew what I had to say one last time. And now that you know, my work here is done ✌🏻️",0.0013805000000000067
145214,0.49861869999999997,0.50138134,"bro, if you think your puppy dog face is gonna work on me, you got the wrong girl. you're annoying. #bye",0.0013813400000000087
150743,0.49861366,0.5013863000000001,good job Tim,0.0013863000000000625
323994,0.49860126,0.50139874,Nothing ruins a good day more than finding out you have to work 4th of July weekend 😊,0.001398739999999954
151856,0.49857387,0.50142616,I gotta work a double tomorrow and I'm still up....,0.0014261599999999541
51404,0.50149673,0.49850324,Somehow just booked heads back to back through next Saturday even on my work days and still making bookings 😅,0.0014967599999999859
391665,0.5015199,0.49848008,Feeling naked at work without a belt.,0.001519920000000008
219819,0.5015298,0.49847020000000003,of course I have to work tomorrow😒,0.00152979999999997
2474,0.5015326,0.49846742,Ready to go to work🤑🤑,0.0015325800000000056
136811,0.49846414,0.5015359,Composer Elliot Goldenthals New Work In An Odd Key,0.0015359000000000345
84830,0.4984464,0.5015536,"@kaylacapel i hate it cuz i gotta be on my feet for 5 hrs, then i'm going to my other job for 8",0.0015536000000000438
390244,0.5015537,0.49844632,"Having family members that work with you is pretty awesome, got some food lol",0.0015536800000000017
187137,0.5015552,0.4984448,my boss is still gonna try to get me to go to work friday,0.0015551999999999788
33147,0.49844012,0.50155985,Choke job,0.0015598500000000293
344959,0.49843919999999997,0.5015608,Working hard for the past few days. Got some great shows coming Ur way! Make sure Ur Tuned In!!,0.0015608000000000288
119229,0.49843469999999995,0.5015653,Off work early fuck ya,0.0015652999999999917
407663,0.5015757000000001,0.49842432,Redskins also announce they're retaining def. line coach Jacob Burney and that they've hired Kirk Olivadotti as inside linebackers coach.,0.0015756800000000237
454626,0.50160384,0.49839613,Work hard !!! Everyday,0.0016038700000000072
140444,0.5016043,0.49839570000000005,"""Character, work ethic...&amp; shooting is what they recruit."" Word.",0.0016042999999999474
435348,0.49839390000000006,0.50160605,I gotta be at work at 545 in the morning tommorow 😩,0.0016060500000000255
471682,0.5016096,0.49839038,2 hour sleep and I gotta he at work in 2 hours. Wasn't I just there?,0.0016096199999999783
