,neg_model,pos_model,text,dist_point5
262379,0.50038075,0.49961922,"I just realized @ZayBodyBags said ""Bitches I don't even want.. I'm professor Oaglevee"" #Bars 🔥🔥🔥😂😂😂",0.000380780000000025
189192,0.49960792,0.5003920999999999,RT @AaliyahLove69: Ill say this..My website never had a million members but it was totally quality&gt;quantity.I had some amazing+crazy people…,0.0003920999999998953
222986,0.49954173,0.5004582999999999,Just bought another pair of shoes 😅😅😅😅,0.00045829999999991156
60268,0.49953175,0.50046825,RT @benadryI: IT'S DARK OUTSIDE BUT I'M STILL WEARING MY SUNGLASSES BECAUSE THE SUN IS ALWAYS SHINING ON ME,0.0004682499999999479
3795,0.49952853,0.5004715000000001,@stay_gully @Ditz_Savant I only know of one........,0.0004715000000000691
521693,0.49951899999999994,0.5004810000000001,RT @chomikk: It's 2015 and I'm still on a horse...,0.0004810000000000647
557258,0.4994857,0.5005143,RT @CMackkkk__: I love my mom yo❤️ that's my shawty forever!,0.0005142999999999676
110446,0.4994838,0.5005162000000001,that made me more sad than mad.,0.0005162000000000777
363253,0.50052375,0.49947628,I got this random craving for marshmallows,0.0005237200000000053
578056,0.49946398,0.500536,"RT @CheyenneMurch_: You can tell how bad someone's last relationship was by how loudly they yell ""cancel out my ex I put a line through tha…",0.0005359999999999809
281684,0.500552,0.49944803,"RT @Relatestagram_: My life isn't perfect, but I'm thankful for everything I have...",0.0005519700000000127
256909,0.500553,0.49944702,My secret to almost never feeling embarrassed is I've embarrassed myself so many times in my life I'm completely jaded to it,0.0005529799999999807
476816,0.5005542000000001,0.49944574,And I don't have time during the week so I guess I'm not buying anybody presents,0.0005542599999999731
64664,0.49942914,0.50057083,I hate having a significant other because I'm greedy with the attention I usually never get 😊😊😊😊😊😊😊😊😊,0.0005708300000000222
277867,0.50057775,0.49942228,Shanny Tryna Be On Some Grown Shit 😌 That's What I Like 😆👯,0.0005777200000000038
540934,0.49940884,0.50059116,I'm sweating I hate summer,0.000591160000000035
357560,0.5005930000000001,0.49940702,I'm gonna be a scrub at MKX lol,0.0005929800000000207
234766,0.49940482,0.50059515,"RT @XLNB: So a few days ago I asked one of my homegirls why she's been single for a second. She's fine, good job, no kids, independent, etc…",0.0005951499999999887
219010,0.5006,0.4994,@OG_TheMacc I gave it a few chances I just can't fw it,0.0005999999999999894
374502,0.5006368,0.49936318,"@BryanInSpace Yeah, and they showed up a little early. My E3 plans are in ruins.",0.0006368199999999824
325396,0.5006427999999999,0.49935725,@nickgreene94 i forgot to put &amp;,0.0006427500000000252
459642,0.49934584,0.50065416,I forgot how pretty the country is in fall 🍁,0.0006541599999999592
146753,0.49933526,0.5006647,Lebron would have been a beast in the NFL,0.0006646999999999625
158434,0.4993031,0.5006969,"RT @colavs2184: @THEeroticneed @PGCarlin @angryveteran66 😂😂 I am , I actually had to get back to work as amusing as this as been #prioritie…",0.0006969000000000003
48954,0.50070244,0.49929756,"I'm not wearing heels tonight, I'm going cute &amp; simple",0.0007024400000000264
295163,0.49929753,0.5007024999999999,RT @emblemdream: @perfectkeaton happy birthday u still lame tho,0.0007024999999999393
311351,0.5007196,0.4992804,Watching videos of Ed and crying because I can't be there tonight 😭😭😭😭😭,0.0007195999999999869
295042,0.49927855,0.50072145,I'm about to take a nap til 6. I'm tired,0.0007214500000000124
495860,0.49927455,0.50072545,"RT @kingcharles_85: Chalk up another win for @ThunderBirdsOSU, but there's some room for improvement.Tallied my first point of the season o…",0.0007254500000000164
297519,0.5007923,0.49920768,Always find a reason to smile. #spritual,0.000792320000000013
507424,0.50079364,0.49920640000000005,I wish Wendy Williams would just spontaneously combust. Got what a moron,0.0007935999999999499
525686,0.500859,0.499141,I don't know if I'm being  ignore by everybody or my phone just tripping 😑,0.0008589999999999987
440736,0.50089365,0.49910632,oh my god i was hoping this was a rumor but news said his mom confirmed it,0.0008936800000000078
188907,0.49909620000000005,0.5009038,I just love her,0.0009038000000000102
185801,0.49909243,0.5009076,In alcohol's defense I've done a lot of stupid stuff sober too,0.0009076000000000084
492960,0.49908919999999996,0.5009108,RT @_kat_time: I'll try to get my life together tomorrow,0.0009107999999999894
68808,0.49907112,0.5009289000000001,I need shrimp. I'm having withdrawal.,0.0009289000000001213
540173,0.49906147,0.50093853,"RT @BONNIELYNN2015: one time I dreamt of my mum she was alone in a house that was not colorful and she told me "" do not come here they don'…",0.000938529999999993
44277,0.5009574,0.49904257,Swear I don't do it on purpose,0.0009574299999999814
183001,0.5009579000000001,0.49904212,@BookieTheG i wanted these so bad. G but i was a lil nigga so i tried to wear my big brother girbaud shorts as jeans. 😂,0.000957880000000022
540723,0.49903770000000003,0.50096226,I need to be sleep but I can't,0.0009622599999999926
555484,0.4990344,0.5009656,@PrettyBrwnAless if I did I wouldn't be tweeting this,0.0009656000000000109
536878,0.501,0.49899998,"#wheresgeorge -- My dollar bill was just found in San Diego,CA http://t.co/dZMgjoH9XE #SanDiego",0.0010000199999999904
412255,0.50100154,0.49899852,"I Was A Huge NFL Fan, But Now That It Politicizes Everything I Quit https://t.co/0SN8BLGe2j",0.001001479999999999
398659,0.5010154,0.49898463,glad i seen @shaaaaanonn ✨💘,0.0010153700000000154
514633,0.4989647,0.5010353,So they gonna chill n get on my nerves all day,0.0010352999999999613
421885,0.5010434,0.49895662,"Since i was 16, i had all the intentions to keep it G, take niggas hoes and smoke hella trees with em",0.0010433799999999827
402900,0.5010621,0.49893788,RT @garyldeaton: @Dem4Hillary @mitchellreports Her husband is a disgrace and no matter what she says he will not get his job back.,0.0010621199999999997
500359,0.49891487,0.5010851,"Wow im uh, pretty tired",0.00108509999999995
278077,0.501095,0.49890497,That's so annoying,0.0010950299999999968
256027,0.501095,0.49890497,That's so annoying,0.0010950299999999968
27324,0.4988971,0.5011029,RT @diaryforteens: i keep losing everything except weight,0.0011029000000000178
52603,0.49886197,0.501138,"Yeah so what I got a Career already. 
#CatchUp 💰👻",0.0011379999999999724
115815,0.50113976,0.49886018,RT @__alyaj: college will have you content with being broke lol you just be like fuck it💀,0.0011398200000000136
49428,0.49884525,0.5011548,I can't sleep until I get my cute goodnight text,0.0011548000000000114
173164,0.49883180000000005,0.5011682,@Dance10Alan @Dance10JasmineH I already bought mine ...,0.0011681999999999526
473418,0.49882730000000003,0.5011727,@JoshBiersack @mindcrazed I'm from New York. My grandfather emigrated to Minnesota when he was young. :),0.0011727000000000265
418981,0.50117767,0.49882233,Now playing Teenage Fanclub: 'I'm In Love',0.0011776700000000195
429486,0.49881485,0.5011852,@mackenzie_mills @MakeupGuides i can barely tame my hair past my shoulders but that hairstyle makes me want really long hair,0.0011851999999999974
48908,0.49878263,0.50121737,Shit that just ruined my whole entire day,0.0012173699999999954
309038,0.5012364,0.4987636,RT @YouCanCallMeKi: My sleep schedule is so messed up,0.0012364000000000264
163659,0.49875832,0.50124174,@queerdetective it's awful,0.0012417399999999912
418698,0.49875247,0.5012475000000001,I wanna go back to sleep tho 😞,0.001247500000000068
34396,0.49874777,0.50125223,@novarock @exexpatriot @typicalspoon I might even give him a ride! *awkward*,0.0012522299999999653
132919,0.50127023,0.4987298,RT @teenagernotes: i want to spoil all my friends and family for Christmas but i have like 5 dollars lol,0.001270199999999999
176528,0.5012951,0.49870488,I forgot how hot Tara Reid was or maybe is,0.001295119999999983
261142,0.49868864,0.5013114000000001,It's going to be mid 60's next weekend,0.0013114000000000736
72963,0.49868575,0.5013143,I aint gone cry because i aint no lil bitch 😂😅,0.0013142999999999905
434083,0.49868187,0.5013181,RT @shelbthompson8: so lucky to have a boss that cares enough to ask if I'm alright when I don't look like it.. even tho it's just my face,0.0013180999999999887
