tweet_id,text,score,rank,point,class
9.28704E+17,I start my new job Monday and I honestly can't wait 😭❤️,0.96053946,1002,4,1
7.52362E+17,About to start my first actual job tomorrow 😴  lets see how this goes lol,0.960539103,1003,4,1
4.7431E+17,Can't wait to start job #2,0.960537434,1004,4,1
1.04783E+18,got a new job yesterday 🤪🤑,0.960533857,1005,4,1
2.96714E+17,Yayyy; I got the job!,0.960532188,1006,4,1
5.17428E+17,I've got a new jobbbb!,0.96051842,1007,4,1
2.64727E+17,I got the job ! :)),0.960518122,1008,4,1
8.04075E+17,"Got my 2nd job now ""Vitales""",0.9605093,1009,4,1
1.16193E+17,GOT A JOB! Holllllllleeerrrrrrrrrrrrrr,0.960508108,1010,4,1
1.2023E+18,I got a new job! Lord I’m happy!,0.957398832,2155,5,1
7.05488E+17,Finally got a second job 👍🏼,0.957391322,2156,5,1
5.72367E+17,I'm ready to start my new job. Come on March 9th!,0.957389891,2157,5,1
6.49776E+17,I got the job!!!! Flight attendant for psa airlines😜😜😜,0.957386911,2158,5,1
3.77515E+17,Just found out I start a new full time job on Monday in Clearwater... yay! :-),0.957384944,2159,5,1
2.08357E+16,I am up way to early on my day off. So excited that I start my new job on the 10th!!!,0.957384288,2160,5,1
2.60877E+17,I got job,0.957383454,2161,5,1
1408947655,Got job at jamba juice!!,0.957383215,2162,5,1
1.1729E+18,this whole being broke thing is really not the moves. I can’t wait to start my new job on monday.,0.957382798,2163,5,1
9.95888E+16,I got a job! Yay me!,0.95737654,2164,5,1
3.45394E+17,"@StefiiKayy I just wanna go back to school already haha I just started another job Wednesday, you?",0.950252891,4642,6,1
6.97899E+17,"So I don't start my new job until Monday..my direct deposit from my ""ex"" job goes through tonight..and the weekend off..best idea I ever had",0.950252116,4643,6,1
5.30047E+17,Already in love with this new job!,0.950246513,4644,6,1
2.6555E+16,First time part time job today. Freaking tired now...,0.950241029,4645,6,1
18055403024,I GOT MY FIRST CONSULTING JOB!!! Within 3 hours of submitting a proposal!,0.950240672,4646,6,1
3.36657E+17,Fuck it though maybe a new job tomorrow,0.950240254,4647,6,1
2.80364E+17,"Got the call. Start new part time job tomorrow, 7am. Courier. Gotta make that paper!",0.95023787,4648,6,1
7.44725E+17,Pumped for my second week at my new job!,0.950220704,4649,6,1
5.3515E+17,Soo I got the job!!! I start training tomorrow!! #soexcite!,0.950219929,4650,6,1
8.6459E+17,Got a second job lol bye social life,0.950216353,4651,6,1
3.72715E+17,"2 more days of Citi field, then I start my new job! Super excited! Going to miss @JessicaHK11 but I'm sure she'll always be at my house! :)",0.928890347,10001,7,1
1.06776E+18,"I got me a good ass job, a fine ass honey, and future so I bright I might need transition lenses soon. Happy friggin birthday to me. #blessed",0.928889394,10002,7,1
1.15524E+18,@NerdyLizzyLiz My new place.,0.928884804,10003,7,1
4.03558E+17,I had a cute little helper at work today for a bit. Reason #500 why my new job rocks! http://t.co/pDnqtgE2tm,0.928877354,10004,7,1
2.06053E+17,"You sit there and think I am always lying to you when in fact I am not but you are to me, Phoenix! I got a job now and I will get an apt 2!",0.928876638,10005,7,1
3.00416E+17,"@jeanbeaniee yeah I'm real broke its bad, and I got a job for the summer so I'm set but yeah that blue tree has gotta open up soon here",0.92887634,10006,7,1
13502196478,New day. New mercies. New New New - thank God!,0.928873479,10007,7,0
25838967367,"Dad got the job!! Yippee!! Thanks for all the crossed paws, anipals!",0.928866446,10008,7,0
4.39071E+17,Sorry for the lack of posts lately. New job got me all busy and what-not! #newjob #postit #vt http://t.co/1Yf3DfgFer,0.928861618,10009,7,0
7.17197E+17,Damn today was good. I got a big girl job and Villanova won!!!!! #Villanova #MarchMadness #NationalChampionship,0.928860426,10010,7,0
4.91655E+17,No more hair 😩😩😩,0.869512677,17783,8,0
7.97091E+17,I can't wait to start my practicum 😃😃😃,0.869504154,17784,8,0
1.01084E+17,I love my new job! Get to talk sports all day. They got me all fired up I love it!,0.869500041,17785,8,1
1.20845E+17,Good morning twitter!!! Don't have to head in until 830!! I'm loving this new job!!!,0.869491041,17786,8,1
3.69924E+17,Born like a Boss..Livin like a Boss!! My job,0.869481146,17787,8,0
1.37413E+17,Excited for next semester and my new internship/externship experience!,0.869426608,17788,8,0
3.63902E+17,@SheSoBlunt_ ahhh i made you laugh ! I did my job 😂👍 but wyd up this late anyway ?,0.869416416,17789,8,0
2.83576E+17,Presents all finally open! All set for my new career as a musician with a shiny new flute! #didntIdowell,0.869410038,17790,8,0
8.81155E+17,"@RucioDonk another reason im glad i got a job and out of the uber game- they dont want drivers, they want self driving cars.",0.869408786,17791,8,0
9.70034E+16,Peace out 510!! Helllloooo (I don't know my new address :/)....,0.869403362,17792,8,0
4.97255E+17,@Jherd_ oh sorry I have a job.,0.68155545,31623,9,0
2.83403E+17,"Dang I'm a Jerk, I'm Lame....but I'm Pretty so It's Okay! LOL",0.681551158,31624,9,0
4.50844E+17,TY jilljop !! ❤ My new lil sign for my bday!!! Still laughing!! http://t.co/SvdaMEAVqV,0.681547642,31625,9,0
3.67864E+17,@killythekid I WAS JUST DOING MY JOB! :) http://t.co/iep7Ufq40C,0.681523621,31626,9,0
9.20384E+17,@ARedJayCoop @gary_drama Marvel disagreed. She got the job. Why do you care exactly??,0.681503832,31627,9,1
3.13899E+17,I like weave..but I'm glad I got some good hair! #NaturallyCurly,0.681488335,31628,9,0
4668202675,vaaary niiiiice. nvm :),0.68145901,31629,9,0
4.69912E+17,I just got my Bachelor degree!!,0.681441844,31630,9,0
3.83291E+17,Well I got some good news today. I received a verbal job offer..,0.681436718,31631,9,1
7.24121E+17,I'M NO HATER !!!!,0.681431532,31632,9,0
6.36592E+17,BOOTY!!!!!!!!!!!,0.473971516,56235,10,0
25328179717,Sloooow start to the day. I'm ok with this.,0.473971516,56236,10,0
4.31535E+17,CONGRATULATIONS @vmoney516 🎉🎊 YAYAYAY!,0.473968565,56237,10,0
7.29712E+17,Holy shittttt just had my first auditionnnnn lets goooooo,0.473962575,56238,10,0
4.9057E+17,"@stylinsonation plus I got my degree in social work and hello that profession is not going to make me rich, truth be told.",0.473956704,56239,10,0
3.17367E+17,"Fuk it . My time is coming and i'm waiting on nooo dumb fuk to ruined it . GOT CA$H , AND MARY, MARY, MARY :) lol",0.473950773,56240,10,0
7.52901E+17,Only came to my campus job today bc it's freshman orientation &amp; I knew these babies would lure all the pokestops 🙌🏼 https://t.co/KGWFHTWHpo,0.473950744,56241,10,0
5.9319E+17,Its all good 👌🏻👌🏻,0.47394976,56242,10,0
8.27804E+17,Its all good 👌🏾,0.47394976,56243,10,0
3.23444E+17,Its all good now👌👍,0.47394976,56244,10,0
3.73086E+17,Goooood moooooning💛🌸,0.331406206,100001,11,0
5.50796E+17,Cheeeelll,0.331399351,100002,11,0
1.0723E+18,So excited!  Got an A for my IT class this semester!  Start my next class in two weeks!  Can’t wait to finish up my Masters next year!,0.331397474,100003,11,0
2.66418E+17,BBBBBOOOOOYYYYYAAAAA,0.331394047,100004,11,0
4.72157E+17,Booking my first live gig. Full show.  So ready!!!,0.331393927,100005,11,0
2.7125E+17,♪♬Great♪♬Morning♪♬to ♪♬YOU!♪♬ ツ,0.331392169,100006,11,0
1888375364,@misscruisette I've BEEN ready.  Just afraid I won't sell my house in this market!  I already found a place I love.,0.331382483,100007,11,0
1.18823E+18,Woooo!!!! Go Cards!!! Wooo!!!!,0.331380695,100008,11,0
1.23423E+18,Maaaaaarianoooo!!! That seals it!,0.331373662,100009,11,0
1.74994E+17,@ImBad_SuperBad nah u being too nice.. No second date.. Lol,0.331373662,100010,11,0
5.89503E+17,Should be fun. ⚾️,0.250343978,158490,12,0
8.23033E+17,"I dreaded going to work today but it was pretty lit bc 2 bar fights broke out, I didn't spill anything and made $39 in register tips so yay",0.250343263,158491,12,0
3.21874E+17,Heck yea!!!! #AVGNGame,0.250338018,158492,12,0
4.05603E+17,REVENGGGEEEEE DOE HOLY SHIT,0.250337452,158493,12,0
1.94588E+17,@LeiSweety_ LEEIIISSSSHHHHHAAAAAA!!!!!!! =],0.250337303,158494,12,0
7.24408E+17,Nice job hanigan,0.250337273,158495,12,0
17208419694,@ohsheilaa I always have my cake and eat it too... And then I share! :D,0.250336558,158496,12,0
9.09545E+17,RAIDERSSSS!!!!!!!!,0.250335068,158497,12,0
4.04678E+17,DEEEEEP BALL TOO WALLACE BBABBBAAAAY!! TOUCHDOWNNNN,0.250332117,158498,12,0
3.61621E+17,"Or maybe it should be called ""Shea's the Man"". Heyyyyy o!",0.250332057,158499,12,0
7.57834E+17,donnnnnnneeeeee 😅,0.1907662,251189,13,0
1.02876E+18,@Its_jophess Yeessssss friend 👏🏻💕,0.190765619,251190,13,0
1.20981E+18,@sarvay It’s a start!,0.190765545,251191,13,0
7.27304E+17,MY ROOMATE IS PERFECT 😭😍,0.190764993,251192,13,0
1.11579E+18,WADE 🔥🔥🔥,0.190763846,251193,13,0
7.77334E+17,Finish it baby,0.190763697,251194,13,0
1.03086E+18,let's go mannn 🔵,0.190762624,251195,13,0
1.02871E+18,@maaxkiing You should do a video with him. Unless he's camera shy. Also I'm so glad I got this nice cup of tea today. Perfect addition to my b-day wig.,0.190761849,251196,13,0
7.64203E+17,"@trentperry8 @UltClassicRock @Metallica it's hard as shit all could be no 1 but I got justice, kill em all, ride the lighting then master",0.190761238,251197,13,0
1.00455E+18,🍔SPAM 🍔THIS 🍔SNACK 🍔TO 🍔HELP 🍔 MAYHEM 🍔FIGHT 🍔BACK🍔,0.190760761,251198,13,0
5.72737E+17,@leftik More snow to come this week is bleak news. Shovels are grinding down. Printz is the name of an award. I acknowledge books. SHHHH!!!,0.139453426,398108,14,0
5123324659,Got our first Fall scrimmage win of the season. The Aztecs are looking good! :),0.139453426,398109,14,0
3.271E+17,Let me get on http://t.co/RHQlPHxPmY. My bday is steadily approaching,0.139452502,398110,14,0
3.45185E+17,🎶When your mine I'll be dangerous🎶,0.139452279,398111,14,0
7.64522E+17,JUDGEMENT DAY!!!!! Wowwwww,0.139452055,398112,14,0
3.42999E+17,i'm gonna be happy &amp; that's it. no other way.,0.139451966,398113,14,0
3.90283E+17,lehgoo DRAKE!,0.139451519,398114,14,0
2.92415E+17,@bryonasaurusrex DO IT COMMENT DO IT I MADE YOU A SONG DO IT.,0.139451072,398115,14,0
13438743787,TH TH TH THE CANNON!!! (DJ DRAMA Voice),0.139450133,398116,14,0
4.76815E+17,Just Chill Zamn Homie,0.139450103,398117,14,0
2.0325E+17,Its to late to be a dopeman. Chillout!!,0.101605713,630958,15,0
4.54681E+17,Please don't tell my girlfriend I'm on Twitter. She's at work and I found the jar she keeps my balls in. I'm so excited!!!!,0.1016054,630959,15,0
2.96501E+17,"New word, Siesta! (( _ _ ))..zzzZZ",0.1016054,630960,15,0
2.53671E+17,Take off the gloves!,0.1016054,630961,15,0
1.19773E+18,@Gawjussraeee Giiiiirl it’s liberating 😭,0.101605289,630962,15,0
1.1763E+18,@_mayumimarikit Oh believe me I will! 🥰,0.101605073,630963,15,0
7.75031E+17,TD Browns!! Go Crow!!,0.101605028,630964,15,0
3.85244E+17,S/O to @Lizzy_lovely HAPPY BIRTHDAY GIRL!! 😁🎂,0.101605028,630965,15,0
3.63434E+17,@Ninaa__Binaa whatever big head .,0.10160476,630966,15,0
7.7149E+17,"Trying to stunt &amp; cap but can't even buy his baby a $50 dollar shoulder pads, bitch I got everything else",0.10160476,630967,15,0
5.18634E+17,White Remy an gud bud happy bday to me #animrollinyadada http://t.co/Hcx8OJkeyE,0.074036114,1000001,16,0
16351200635,fuck rain!!!!!,0.074036054,1000002,16,0
3.47386E+17,Tanning the tan away.,0.074036054,1000003,16,0
9.42266E+17,"raced and lawman and won, the streets are mine now",0.074035875,1000004,16,0
3.3658E+17,SO CALL ME ALEXANDER.,0.074035875,1000005,16,0
1.1763E+18,@Eboniii___ Did it!!!! $MatthewLanre,0.074035786,1000006,16,0
2677115546,more of the same :),0.074035786,1000007,16,0
4.28879E+17,Lets see how this works.  Two snow days off no practice and a game tomorrow.....,0.074035585,1000008,16,0
2.96832E+17,@Senovia_0326 lmao hahh nah I am a good GIRL:))))) &amp; Only Today I Didnt Go Because My Foot Was Hurt:(,0.074035548,1000009,16,0
1.05515E+18,@SKEEN_O Only thing better then “hey bighead” is “Damn boo I see you”,0.074035548,1000010,16,0
