rank,tweet_id,text,score,point,class,Calibrated score,log_score
108,6.79370524108022e+17,"We're #hiring! Click to apply: Sales Rotation Associate - Greenville, SC (30441) - https://t.co/xnxoZgq0ot #Sales #Greenville, SC #Job",0.997290790081024,2,1,0.9999999384591037,-0.0011781916239664
109,5.74298217531208e+17,"Now hiring for: Marketing Assistant – New York  in New York, NY http://t.co/tQeNVAnWbU #job",0.997290670871735,2,1,0.9999999383896705,-0.001178243536548
110,5.23796917449671e+17,"Apply Today - Software Engineer/Developer in Madison, CT http://t.co/gCY718F5aX #job",0.997290670871735,2,1,0.9999999383896705,-0.001178243536548
317,1.09393308239317e+18,"Now hiring: (Swim Instructor at EXOS - San Mateo, CA) - https://t.co/2PTJUqhw06 https://t.co/1tf5kgc34y",0.997279107570648,3,1,0.9999999312638821,-0.0011832790864786
318,6.77240023280816e+17,"We're #hiring! Click to apply: Coder II-PRN - https://t.co/ADltfVGLIT #Clerical #Dallas, TX #Job #Jobs #CareerArc",0.997278988361358,3,1,0.9999999311862349,-0.0011833309996688
319,7.96815511392653e+17,"Can you recommend anyone for this #job? Team Member - Cook - https://t.co/Z1RweFzNYz #Hospitality #Charlotte, NC #Hiring #CareerArc",0.997278988361358,3,1,0.9999999311862349,-0.0011833309996688
320,1.11520123341181e+18,"Now hiring: (Accounting Manager at Onnit - Austin, TX) - https://t.co/pOe2upVAav https://t.co/hISfL3NlXZ",0.997278988361358,3,1,0.9999999311862349,-0.0011833309996688
321,6.77498702919938e+17,"We're #hiring! Click to apply: SAT OR ACT CLASSROOM INSTRUCTOR - Chicago, IL - https://t.co/lpcX79x7b1 #Education #Chicago, IL #Job #Jobs",0.997278869152069,3,1,0.9999999311084985,-0.0011833829128647
322,3.67083120039707e+17,"Now hiring! Sr. PHP  Developer in Howell, NJ http://t.co/016xQQrZhZ #Job",0.99727874994278,3,1,0.9999999310306737,-0.0011834348260668
323,7.00094676821389e+17,"We're #hiring! Click to apply: AEM Developer (Adobe CQ5) - https://t.co/lZlsSxIm1J #IT #Beaverton, OR #Job #Jobs #CareerArc",0.99727874994278,3,1,0.9999999310306737,-0.0011834348260668
324,7.27462658564342e+17,"Looking for - Sr. Software Engineer - Android   in Bristol, CT https://t.co/lbxQBP5GZw #job",0.99727863073349,3,1,0.9999999309527607,-0.0011834867392755
325,6.66034290006737e+17,"We're #hiring! Click to apply: Pharmacy Technician - https://t.co/V44OWAZlyV #Healthcare #Riverdale, IL #Job #Jobs #CareerArc",0.99727863073349,3,1,0.9999999309527607,-0.0011834867392755
326,6.99591402162762e+17,"We're #hiring! Click to apply: Technical Analyst 2-Support - https://t.co/NCEIZAWVUJ #IT #Reston, VA #Job #Jobs #CareerArc",0.9972785115242,3,1,0.9999999308747574,-0.0011835386524905
1001,6.71404953756373e+17,"Now hiring for Human Resources Generalist in Bala-Cynwyd, PA https://t.co/8NEMh3xFIy #job",0.997262716293335,4,1,0.9999999197094639,-0.0011904172083303
1002,6.14941425982132e+17,"Now Hiring: Northern Seattle - Assistant Manager-FCC - Lynnwood Financial Center - Lynnwood, WA | Bank of  | http://t.co/YOHtyZK6tz #jobs",0.997262716293335,4,1,0.9999999197094639,-0.0011904172083303
1003,7.7755804404976e+17,"We're #hiring! Click to apply: LPN TG- 5R Med/Surg floor - https://t.co/y1V4iWhakQ #Job #Nursing #Tacoma, WA #Jobs",0.997262716293335,4,1,0.9999999197094639,-0.0011904172083303
1004,6.56945283658453e+17,"Can you recommend anyone for this #job? CS Sr Pharmacy Technician - https://t.co/R71FmGypx5 #dialysis #WAUKEGAN, IL #CustomerService #Hiring",0.997262716293335,4,1,0.9999999197094639,-0.0011904172083303
1005,6.8404387643734e+17,"Can you recommend anyone for this #job? Temp Sales Associate - https://t.co/fZtw4tvVNM #Tulalip, WA #Sales #Hiring #CareerArc",0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
1006,2.95984987080102e+17,"Medical Policy Sr. Web Developer (#Philadelphia, PA) http://t.co/1T4kqVvc #job",0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
1007,4.22609747355787e+17,We're hiring a Controls Engineer - Los Angeles (#LosAngeles) http://t.co/VziwtlfLdY #Job http://t.co/RjOxf6aGM7,0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
1008,8.30360562651496e+17,"Sysco is looking for: Market Director, Marketing - Mountain Central
https://t.co/YwDkigbVKv #job",0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
1009,7.98632931644166e+17,"Looking for: Remote Sr. Software Developer- Perm- East Coast or Central Location in New York, NY https://t.co/lxwxARuoct #job",0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
1010,7.3692873139098e+17,"We're #hiring! Click to apply: First Assistant Manager-maurices - https://t.co/8IBCBMykwS #Retail #Kerrville, TX #Job #Jobs #CareerArc",0.997262597084045,4,1,0.9999999196186005,-0.0011904691223737
2155,7.91626293460644e+17,"Can you recommend anyone for this #job? Route Skipper - Service - CMV - https://t.co/PCWoKffh86 #cintasjobs #Service #Midland, TX #Hiring",0.997249662876129,5,1,0.9999999091152373,-0.0011961018329251
2156,7.4129372700033e+17,"Assistant Store Manager - Stride Rite - Wolverine Worldwide: (#Springfield, PA) https://t.co/1VRrnWD5KZ #Retail #Job #Jobs #Hiring",0.997249662876129,5,1,0.9999999091152373,-0.0011961018329251
2157,6.52897939585524e+17,"We're #hiring! Click to apply: Registered Dental Assistant - http://t.co/iv3FuRh6N1 #Job #HuntingtonBeach, CA #Jobs #CareerArc",0.997249662876129,5,1,0.9999999091152373,-0.0011961018329251
2158,2.43494500796883e+17,I'm hiring! Sr Business Analyst at SharePoint360 - Greater San Diego Area #jobs http://t.co/2HdyOViZ,0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2159,4.89136628888506e+17,"Signpost is looking for: Sales Representative- New York
http://t.co/6fw5HtoxCT #job",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2160,7.19889440546677e+17,"Looking for: Business Development Manager in San Diego, CA https://t.co/0hXIfj2b1K #job",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2161,4.6005633633278e+17,"Now hiring for VP Level Software Developer in New York, NY http://t.co/153WisB1Bn #job",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2162,7.1522044005503e+17,"Can you recommend anyone for this #job? Store Manager In Training - https://t.co/mf0YOgiAgl #Rockville, MD #Retail #Hiring #CareerArc",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2163,8.03693414889832e+17,"We're #hiring! Click to apply: Business Development Representative - https://t.co/U4kDW57h5l #Job #Sales #MorrisPlains, NJ #Jobs",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
2164,7.28746206290043e+17,"We're #hiring! Click to apply: Nurse Practitioner, Hospice - https://t.co/PpS9RQDbvN #Healthcare #Riverside, CA https://t.co/1xzajSLmud",0.99724954366684,5,1,0.9999999090122301,-0.0011961537476476
4642,3.98494079774884e+16,Custom Applicator--Looking for Spring Hires-Cedar Rapids http://bit.ly/hbxL8N #jobs,0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4643,9.46156825740636e+17,"We're #hiring! Click to apply: CDL Rolloff Driver - $2,500 Sign on Bonus - Hiring Event 1/13 &amp; 1/16! - https://t.co/mfJZzVIq3x #driverjobs #Burnsville, MN #Veterans #Job #Jobs #CareerArc",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4644,7.58455598186758e+17,"We're #hiring! Click to apply: Sr. Business System Analyst- Data Modeling Experience - https://t.co/9i5DbNQku3 #Job #IT #Fresno, CA #Jobs",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4645,1.02730459565818e+18,"Can you recommend anyone for this #job? Graphic Designer #1629 - https://t.co/lugQGZZirW #Art #Greeley, CO #Hiring #CareerArc",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4646,6.14851861087031e+17,"We're #hiring! Click to apply: Customer Service Representative I - http://t.co/5qdUNTvngC #CustomerService #Columbus, OH #Job #Jobs",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4647,6.58252245398499e+17,"We're #hiring! Click to apply: Proofreader - https://t.co/w8FoUBJJGe #Writing #Philadelphia, PA #Job #Jobs #CareerArc",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4648,7.81529991422947e+17,"This #job might be a great fit for you: Host - Military - https://t.co/8GyIT8j193 #Hospitality #Albuquerque, NM #Veterans #Hiring",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4649,6.2124318105369e+17,"Kaiser Permanente is looking for: Member Services Manager - Rockville, MD
http://t.co/2WedIPfyIS #job",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4650,6.99410363406635e+17,"City of Atlanta #Engineering #Job: Civil Engineer, Senior (Linear Infrastructure) (#Atlanta, GA) https://t.co/0VTISr4KqZ #Jobs #Hiring",0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
4651,5.25083881935237e+17,Apply now to work for #Gap as Seasonal #Sales #Associate - Gap Factory Store - Bradley Commons in #Bradley! #job http://t.co/bauKG2FyAZ,0.997233092784882,6,1,0.9999998936012565,-0.0012033180389043
10001,7.06872306841182e+17,"We're #hiring! Click to apply: Business Manager, Own Brands - https://t.co/N4wjNmNrKO #CustomerService #JACKSONVILLE, FL #Job #Jobs",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10002,1.40540686964498e+17,"Looking for a Project Manager - Salesforce in Atlanta, GA http://t.co/G6qTm8yj #job",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10003,7.14221306502386e+17,"Now Hiring - Executive Assistant in Cambridge, MA https://t.co/5Vm8IeHyQ7 #job",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10004,7.00760220377567e+17,"This #job might be a great fit for you: Account Director - Digital Strategy - https://t.co/w7T1rb26Qc #Waltham, MA #Hiring",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10005,5.89566334985495e+17,"HAVI Global Solutions is looking for Reporting Services Senior Developer Analyst - Tableau. Learn...
http://t.co/d0XThXakyY #job",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10006,7.78338436453245e+17,"We're #hiring! Click to apply: Project Specialist Interiors - https://t.co/d2TSMOxzjQ #Job #Sales #SanAntonio, TX #Jobs #CareerArc",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10007,7.27144485407347e+17,"Need a #job? Project Manager needed in #SanJose, #CA https://t.co/2gt6R5TyBU #jobs #hiring",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10008,6.2502753602886e+17,"We're #hiring! Click to apply: A&amp;P Mechanic - http://t.co/sA66zpE67N #Transportation #Boston, MA #Job #Jobs",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10009,5.07138464119534e+17,"Now hiring for Sr. Java Developer in Milwaukee, WI http://t.co/lb235PhPiA #job#java",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
10010,7.36385122749059e+17,"Apply now for Delivery Driver (Local in #Chicago, #IL https://t.co/vFWurAnOF5 #jobs #hiring",0.997211396694183,7,1,0.9999998691532707,-0.0012127667776579
17783,8.03330964394889e+17,"This #job might be a great fit for you: Hair Stylist - https://t.co/Jyd8XMq2FA #Cosmetology #REHOBOTHBEACH, DE #Hiring #CareerArc",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17784,2.4660461458833e+17,"Now hiring: Executive Search Consultant - Cranbury, NJ - FF &amp; C Management - Cranbury, NJ http://t.co/vhkDvxSy #jobs",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17785,7.88400053169816e+17,"Hiring a WordPress Web Designer in Atlanta, GA https://t.co/esniZN9yKZ #job",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17786,4.98080078719615e+17,"Now hiring for Software Developer in Des Moines, IA http://t.co/lhanHZGfPz #job",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17787,3.16893856731894e+17,"Hiring a Drupal Developer in Chicago, IL http://t.co/A4LEKS6GYG #job",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17788,7.69641089674285e+17,"This #job might be a great fit for you: Lead Teller - https://t.co/l1TDfRxPpM #Banking #CenterValley, PA #Hiring #CareerArc",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17789,6.34404203662844e+17,"#Hiring Lowe's looking for a Customer Service Associate in Glendale,AZ http://t.co/INeM5yof8F",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17790,6.3065021430358e+17,Check out this #job: #Color #Matcher at Akzo Nobel in #Troy #jobs http://t.co/exCOjFTBfA http://t.co/fsZAyPG4lf,0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17791,5.32651119349359e+17,Healthcare IT Leaders is hiring Data Warehouse Database Administrator / Developer http://t.co/XHc0sGePz9 #jobs,0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
17792,6.31128725690561e+17,"Can you recommend anyone for this #job? ONCOLOGY INFUSION APRN/PA - http://t.co/NRhxUXUMPO #NewHaven, CT #Hiring #CareerArc",0.997189581394196,8,1,0.9999998388122463,-0.0012222676398314
31623,3.14091903517856e+17,"I'm hiring! Senior EH&amp;S Associate at Eisai Pharmaceuticals - Raleigh-Durham, North Carolina Area #jobs http://t.co/5dxcdKG40f",0.997159123420715,9,1,0.9999997841119378,-0.0012355328524613
31624,5.13297304691155e+17,Immediate Need:  Management Consultant in Anywhere (US) http://t.co/6G6fF5HBfx #job #hiring #anywhere,0.997159123420715,9,1,0.9999997841119378,-0.0012355328524613
31625,7.61601376761754e+17,"We're #hiring! Click to apply: Registered Nurse Home Health RN - https://t.co/FfaEAjLbde #Job #Nursing #Portland, OR #Jobs #CareerArc",0.997159123420715,9,1,0.9999997841119378,-0.0012355328524613
31626,6.27228073507877e+17,New Post: #Machine Operator (El Paso) #ElPaso #Hiring #Jobs #Job http://t.co/8i1VddTAfl,0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31627,5.69153106786845e+17,"I'm hiring - Release Analyst/Engineer RM 11 in Phoenix, AZ http://t.co/ZlZtd3VLfS #release #mgr #job",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31628,7.17399716527481e+17,"Hiring Now: Senior Software Engineer in Bellevue, WA https://t.co/VqL4XKvQPH #job",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31629,2.91500168866562e+17,"Now Hiring: Applications/SQL Developer - Franklin, TN | UnitedHealth Group: US - TN - Franklin | http://t.co/nuH2bLR0 #jobs",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31630,6.38738900467499e+17,"The Vaya Group is #hiring Leadership Assessment and Development Consultant in Aurora, IL http://t.co/KA7DeliSwk #jobs #Aurora",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31631,4.52431028398068e+17,"#job Conductor Trainee- Dilworth, MN - BNSF Railway #Dilworth #MN http://t.co/nyySPkFFPt #jobs",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
31632,7.46437453653762e+17,"See our latest #Raleigh, NC #job and click to apply: Radio Account Executive - Sports - https://t.co/95W8N2ofaj #Sales #Hiring",0.997159004211426,9,1,0.9999997838643734,-0.0012355847718975
56235,6.59861008303854e+17,"#Reno, NV #BusinessMgmt #Job: Health Plan Program Coordinator at Renown https://t.co/MVpe8nFrNy #Jobs #Hiring https://t.co/rWjmHThIxs",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56236,4.19863772984267e+17,"Job opportunity: Senior Business Analyst. Are you a fit? in New York, NY http://t.co/UfVddZ6Oxp #job",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56237,6.67084380255486e+17,"Job opportunity: Territory Acct. Manager-Financial Services. Are you a fit? in Syracuse, NY https://t.co/Oc2KMZoquF #job",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56238,8.90633363605914e+17,Sales Development Representative (New Y… job at Jobvite - New York https://t.co/WQCPpMq7DG #Indeed #jobs,0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56239,6.33656083198911e+17,"We are #hiring Reservationist/High-End Customer Service at Houston, TX (290 Beltway) http://t.co/0zflyInFdP Apply today or refer y",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56240,7.46979874489803e+17,"#KansasJobs Material Handler - Seasonal Warehouse Worker - Amazon: Amazon - Lawrence, KS - Amaz... https://t.co/AtguF6pOm0 #Kansas #Jobs",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56241,9.83035868620341e+17,"If you're looking for work in #Piffard, NY, check out this #job: https://t.co/SiujnpyUvW #KellyJobs #KellyServices #Art #Hiring #CareerArc",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56242,3.31518735737295e+17,Digital Account Services Specialist needed for company in metro west area http://t.co/fuiXrlS8Cv,0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56243,6.26737469929583e+17,"Want to work at Citi Trends? We're #hiring in #PalmBay, FL! Click for details: http://t.co/kKn3vbP5cm #Retail #Job #Jobs #CareerArc",0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
56244,8.26115531883348e+17,NEW! @CFTHINC is hiring a Manager of Community and Shelter Programs: https://t.co/wbsUa2uQkf #JobsMonday https://t.co/u6SvhMu5vJ,0.997116923332214,10,1,0.9999996756719943,-0.0012539127207894
100001,6.35621707286512e+17,"New Job! Lead Ruby on Rails Developer in Scottsdale, AZ http://t.co/dSVJaegIzV #job",0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100002,6.57228050946478e+17,Check out this #job: Staff #Nurse - 2nd #Medical at #EastTennesseeChildrensHospital in #Portland https://t.co/spwWKpq7KY,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100003,3.12634638935929e+17,AutoCAD Document Control Clerk - Tucson - United States #job  http://t.co/tUOkX6PsvG,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100004,2.91007384128733e+17,"Arizona Best Jobs $ Virology - Territory Business Manager - Tucson, AZ JOB at Bristol Myers Squibb (Tucson, AZ)  http://t.co/ZMLQi2QH",0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100005,5.12353677055504e+17,"Check out this job: Application Consultant in Bangalore, India http://t.co/2EzSSoHgwU #job",0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100006,4.44454578537259e+17,Medical Front Desk Assistant/ Office Assistant Needed/ Bookkeeper http://t.co/PiECNDSp7q,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100007,4.91444817474245e+17,#Job #Houston Package Handler - Part-Time - TX - Houston: UPS is hiring individuals to work as part-time Packa... http://t.co/a0obRsHARQ,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100008,6.42815176853615e+17,Check out this #job: #Communications #Operator at HCA | Practice With Us in #Miami #jobs http://t.co/XAR7DTmBaw,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100009,5.05103757655278e+17,LEAD WAIT STAFF job at AurStaff - Lincoln http://t.co/Zpfqm9MQOR #Indeed #jobs,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
100010,6.49069227916313e+17,#Senior #Software Engineer (657802) needed in #FortCollins at Ball Corporation. Apply now! #jobs http://t.co/w3sLgM6uzA,0.99704772233963,11,1,0.9999993638479767,-0.0012840542733425
158490,3.91470945027621e+17,"CLA is hiring great people in Terre Haute, IN. Apply for Part Time Weekend Jobs at: http://t.co/B2xZTQnEZC CLA reps: https://t.co/nK9K3W1qhN",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158491,9.6742909327598e+17,Are you a hard worker? We are looking for qualified HVAC and Plumbing technicians. See our website for an application. https://t.co/bginxcI1K5 #sbybusiness,0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158492,1.17725153876027e+18,"Austin Energy is seeking a manager! - Accounting Manager II in Austin, Texas | EnergyCentralJobs https://t.co/n4ecl7jclt #energyjobs #jobs #energy #Accounting #accountingjobs #managers #management #managerjobs https://t.co/xbNBPurNNN",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158493,3.21938904896905e+17,McKinney Jenny in CINCINNATI OH is looking for a House Agent http://t.co/VKkEbPpoMH #RealEstate #Home #Realtor,0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158494,6.20692399287767e+17,"LIFE HEALTH: Hospital Staff Pharmacist Job at Rph On the Go (Bowling Green, KY): We are currently seeking an e...  http://t.co/kpngruKoTF",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158495,1.11556529030828e+17,"Heavy Equipment Operator - Aerotek Energy Services - Bakersfield, California: ...company is seeking experi... http://t.co/Xoy90Ms",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158496,4.11228710109319e+17,"Resident Services Coordinator - Portfolio Resident Services -  Houston, TX: Are you a “people person” looking ... http://t.co/tv2wQoogOo",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158497,5.83491993705312e+17,"The Lowe Professional Group is hiring Insurance Agents ***Immediately Avg. ***$2,500-$ http://t.co/V563wSmd0n #jobs #SanAntonio",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158498,7.67458520916722e+17,"Want to work in #Harrisonville, MO? View our latest opening: https://t.co/AseiU7073t #Job #Healthcare #Jobs #Hiring #CareerArc",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
158499,2.12191391265206e+17,"#jobs #Intern#Summer Sales Management Trainee Intern-Tucson - USA-AZ-Tucson: .... Rent-A-Car
Sales Management Tr... http://t.co/p0TTbvJG",0.996941030025482,12,1,0.9999981664020743,-0.0013305298447671
251189,2.76116428178981e+17,"Sales/Store Manager - Industry: Wireless Retail at Recruit Gaap (Charlotte, NC): The Wireless Retail industry is seeking a full-time ...",0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251190,6.39661521384178e+17,New #job opening at CVS in #Indianapolis - #Loader #jobs http://t.co/9yOIfXsves,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
